Date,RSI_14,MACD_Histogram,MACD,Close,rolling_logvol_30,OBV,Volume,Low,MACD_Signal,High,log_returns
2014-01-17,51.640574737293576,-0.062298112576333664,0.18145020070226536,19.9805,0.010455982181148774,2880675240.0,90166820,19.683,0.24374831327859903,20.1745,0.018446956533683907
2014-01-21,63.857374392220386,-0.028313298645947366,0.20835668997116485,20.3525,0.010872494736333642,2943120040.0,62444800,20.08,0.23666998861711222,20.39,-0.006185408895037144
2014-01-22,56.189451022604985,-0.015694837688127128,0.21705144150695332,20.227,0.010935865274127718,2901756720.0,41363320,20.1,0.23274627919508045,20.403,-0.011611124840912946
2014-01-23,51.888667992047765,-0.02398640939537161,0.20276326745086592,19.9935,0.011129033653177387,2841241020.0,60515700,19.8895,0.22674967684623754,20.3085,-0.031165614267425465
2014-01-24,42.758846657929226,-0.06914536896410792,0.14031796564110266,19.38,0.012533721012491708,2751089080.0,90151940,19.3635,0.20946333460521058,20.01,-0.003411384917893967
2014-01-27,43.8287153652393,-0.09994701849949195,0.08452956148084567,19.314,0.012251332586976244,2672236240.0,78852840,19.0245,0.18447657998033762,19.705,0.020879189645696773
2014-01-28,47.156398104265406,-0.08968964759729944,0.07236452048371333,19.7215,0.012795352519898266,2730172780.0,57936540,19.356,0.16205416808101278,19.737,-0.026278434409957606
2014-01-29,37.277426766226306,-0.11267899866164668,0.021205419753954402,19.21,0.013665890967356537,2662393600.0,67779180,19.162,0.1338844184156011,19.6425,0.04779812520014874
2014-01-30,51.14233493260225,-0.06238154509387653,0.05590748704825543,20.1505,0.016091332269772222,2878290740.0,215897140,19.385,0.11828903214213196,20.3125,-0.11650286983493749
2014-01-31,34.837755816667965,-0.17008429349335938,-0.09431633472456724,17.9345,0.02685293162431842,2554815020.0,323475720,17.888,0.07576795876879214,18.7725,-0.03558629857563296
2014-02-03,33.31844905856963,-0.26937862715623084,-0.26095532517649644,17.3075,0.02711806911801751,2349078840.0,205736180,17.005,0.00842330197973442,18.0425,0.005186584166824571
2014-02-04,30.8695316719389,-0.3118263229752971,-0.381359601739387,17.3975,0.02717227818696734,2445470940.0,96392100,17.201,-0.06953327876408986,17.7,-0.004320283217468698
2014-02-05,30.910074165636587,-0.3262376684037953,-0.477330364268834,17.3225,0.026858037061209126,2356715400.0,88755540,16.8865,-0.1510926958650387,17.4685,0.023223684379445313
2014-02-06,35.015635226528985,-0.29081723042337726,-0.5146142338942603,17.7295,0.027325193226309774,2423517380.0,66801980,17.37,-0.22379700347088305,17.741,0.01813734797711827
2014-02-07,36.25793565874882,-0.23062211986329428,-0.5120746533000009,18.054,0.027608539728432108,2510448420.0,86931040,17.6245,-0.2814525334367066,18.09,-0.0005817577558630497
2014-02-10,32.6338748495788,-0.1789075345763958,-0.5050869516572014,18.0435,0.02744386284298935,2441454220.0,68994200,17.9675,-0.3261794170808056,18.25,0.0025461503252452093
2014-02-11,33.72916190911164,-0.13120587778442677,-0.4901867643113391,18.0895,0.027372607948045417,2505941240.0,64487020,17.8125,-0.35898088652691235,18.1805,-0.035275934862265115
2014-02-12,31.82275208273481,-0.1311702895156165,-0.522943748421433,17.4625,0.02795568822385369,2374045280.0,131895960,17.316,-0.3917734589058165,17.8875,0.02250785086527286
2014-02-13,38.73406463089237,-0.09533257494374864,-0.5109391775855023,17.86,0.028193188413598993,2457652680.0,83607400,17.325,-0.4156066026417537,17.86,0.00041984466364397316
2014-02-14,39.185046728971955,-0.06360506009124406,-0.49511292775580884,17.8675,0.028201706622208073,2528137920.0,70485240,17.6675,-0.4315078676645648,17.967,-0.010407970183988851
2014-02-18,34.23047177107502,-0.04825687903780762,-0.4918289664618243,17.6825,0.028229204674518647,2428139420.0,99998500,17.4725,-0.44357208742401666,17.7865,-0.017888441856132472
2014-02-19,35.3119514919419,-0.05207010671356849,-0.5086597208159773,17.369,0.02834104614849301,2344648080.0,83491340,17.305,-0.45658961410240884,17.727,0.0069422809586351135
2014-02-20,25.580541532813157,-0.03984598523211402,-0.5063970956425514,17.49,0.028273603159737454,2414562360.0,69914280,17.219,-0.4665511104104374,17.523,-0.008728664584061956
2014-02-21,41.18516329244864,-0.03554217780332869,-0.5109788326645983,17.338,0.028158320614281973,2330335120.0,84227240,17.3375,-0.4754366548612696,17.707,0.014373082203738997
2014-02-24,54.67996674979216,-0.010628756146715324,-0.48872260004466384,17.589,0.02837544807480038,2403265480.0,72930360,17.1645,-0.4780938438979485,17.65,0.01842046169486604
2014-02-25,57.99044536908615,0.030770737237975465,-0.4396304223504792,17.916,0.028665067256935146,2478184360.0,74918880,17.579,-0.4704011595884547,18.054,0.004121879617387936
2014-02-26,60.28981039001077,0.06411714946058528,-0.3902547227627231,17.99,0.028581630027201446,2550633260.0,72448900,17.8585,-0.4543718722233084,18.2375,0.0009167558599089757
2014-02-27,54.85453908166839,0.08685232077116861,-0.3458064712593476,18.0065,0.02835672180134597,2612732520.0,62099260,17.775,-0.4326587920305162,18.0295,0.005455339395253834
2014-02-28,50.97068899885806,0.10677985102939291,-0.2991839782437751,18.105,0.028400832873543645,2690417800.0,77685280,17.854,-0.405963829273168,18.293,-0.006427683237055375
2014-03-03,49.002744739249756,0.10997071043549822,-0.26850044122879524,17.989,0.028402547272678536,2634355060.0,56062740,17.724,-0.37847115166429346,18.048,0.01138637108357407
2014-03-04,51.823681936041474,0.12280272092739375,-0.22496775050505136,18.195,0.028432430394476613,2688489620.0,54134560,18.123,-0.3477704714324451,18.284,0.02300887900057936
2014-03-05,71.49497954629982,0.15460539258476258,-0.15451373070149188,18.6185,0.028563651773393733,2765568940.0,77079320,18.195,-0.30911912328625446,18.6365,-0.0005641142883938238
2014-03-06,66.24674196351005,0.16858211547814472,-0.09839147893857358,18.608,0.028560257254627165,2707029380.0,58539560,18.445,-0.2669735944167183,18.7665,-0.000268737740457933
2014-03-07,65.99260708849758,0.17061996053193385,-0.053698643751801,18.603,0.028514370311457097,2661429640.0,45599740,18.4765,-0.22431860428373485,18.7495,-0.0041207184718090465
2014-03-10,69.26061159287991,0.1601160806793818,-0.024173503434507637,18.5265,0.027996478625316863,2619273240.0,42156400,18.35,-0.18428958411388943,18.6365,-0.0046256929710596206
2014-03-11,77.3051451859399,0.14136262545745099,-0.007586302292075686,18.441,0.028000212970184787,2574312860.0,44960380,18.364,-0.14894892774952667,18.64,0.004922520961419968
2014-03-12,76.95292291774449,0.1293632069718575,0.012755080965295207,18.532,0.0277096681728577,2618706120.0,44393260,18.1805,-0.1166081260065623,18.558,0.0023445405875445577
2014-03-13,83.91340093176207,0.11889993326276557,0.03201679057189466,18.5755,0.027337789344470294,2755287040.0,136580920,18.404,-0.08688314269087091,19.1555,0.005984586798171722
2014-03-14,82.5816023738872,0.11401659157779276,0.055637596781370036,18.687,0.02577925864152519,2843331440.0,88044400,18.5775,-0.05837899479642273,18.9285,0.003472318454483817
2014-03-17,79.37456078706948,0.10965924778184785,0.07869506493088707,18.752,0.014184687263808485,2889467860.0,46136420,18.744,-0.030964182850960774,18.9425,0.00989647376136427
2014-03-18,80.88570498209049,0.11336391898079136,0.11074071587502843,18.9385,0.012404667551933705,2939138020.0,49670160,18.75,-0.002623203105762934,18.95,-0.014734309115447973
2014-03-19,68.23496659242758,0.0920896335234117,0.11248883879850169,18.6615,0.012810246001672904,2886220140.0,52917880,18.471,0.020399205275089993,18.95,-0.011479511672080568
2014-03-20,58.989793247840815,0.060148694736131325,0.09558507369525415,18.4485,0.013003779562068694,2835050940.0,51169200,18.311,0.03543637895912283,18.65,-0.022890567574206537
2014-03-21,50.94936708860754,0.010008697787372747,0.04794725119333876,18.031,0.013145358776355911,2726692240.0,108358700,17.92,0.03793855340596601,18.642,-0.02461982393566416
2014-03-24,37.67641644508084,-0.050272677537169165,-0.024902293515495444,17.5925,0.013487558540212089,2629099680.0,97592560,17.43,0.02537038402167372,18.075,0.008095605808626309
2014-03-25,29.59796672828091,-0.07652586994054505,-0.07028695340400759,17.7355,0.013586483033313404,2718212480.0,89112800,17.442,0.006238916536537461,17.9485,-0.0323754856226897
2014-03-26,23.560787198822865,-0.1250831088429766,-0.15011496951718328,17.1705,0.014755639516711256,2635800480.0,82412000,17.17,-0.025031860674206687,17.88,-0.014489606466173671
2014-03-27,21.634858976524214,-0.16449553448875145,-0.23065127878514602,16.9235,0.013566622920114377,2520391240.0,115409240,16.544,-0.06615574429639456,17.2,-0.0005319463450691685
2014-03-28,22.139647424818534,-0.18054658128570006,-0.2918389709035196,16.9145,0.012818860838389923,2440655600.0,79735640,16.804,-0.11129238961781958,17.35,-0.00572150082255455
2014-03-31,22.055785123966956,-0.18628628941360426,-0.3441502513848249,16.818,0.01283100397420533,2354765140.0,85890460,16.703,-0.15786396197122066,17.3145,0.019519277257290878
2014-04-01,28.01717284146919,-0.15752362099371958,-0.35476848821337015,17.1495,0.013310613674437498,2426817420.0,72052280,16.9,-0.19724486721965057,17.2215,-0.0030075210639553284
2014-04-02,26.566217287866678,-0.13272645502858726,-0.3631529360053847,17.098,0.012932225921677766,2337389880.0,89427540,17.019,-0.2304264809767974,17.415,-0.024691150432123506
2014-04-03,20.994794679005125,-0.13473754327935272,-0.39884841007598837,16.681,0.013576056432710659,2209422940.0,127966940,16.423,-0.26411086679663565,17.125,-0.03235029750325297
2014-04-04,16.84505606523952,-0.16041422090066193,-0.4646286429224631,16.15,0.01464775258199176,1958773880.0,250649060,15.7805,-0.30421442202180116,16.772,-0.01635594236584868
2014-04-07,11.863982997874643,-0.18204544956631946,-0.5317712339797005,15.888,0.014510623560410647,1817416200.0,141357680,15.6565,-0.34972578441338104,16.247,0.02887783440960255
2014-04-08,22.445081184336146,-0.15316485561846116,-0.5411818539364575,16.3535,0.01516355209976055,1949111540.0,131695340,15.922,-0.3880169983179963,16.4,0.014358162489933733
2014-04-09,27.935414935296166,-0.1084035496169643,-0.5235214353392017,16.59,0.015442900967824177,2050271780.0,101160240,16.125,-0.4151178857222374,16.609,-0.045283660916159936
2014-04-10,25.979905045820857,-0.11775486053550271,-0.5623114613916158,15.8555,0.017265773779489662,1927651100.0,122620680,15.825,-0.4445566008561131,16.55,-0.017111288307519127
2014-04-11,26.990135352144918,-0.1305571905796204,-0.6077530890806386,15.5865,0.017320281250834804,1781870340.0,145780760,15.475,-0.47719589850101823,15.825,0.013319934361558273
2014-04-14,28.079096045197744,-0.11404902370736159,-0.6197571781352202,15.7955,0.01763623738787231,1867740000.0,85869660,15.564,-0.5057081544278587,16.024,0.0005379832089120696
2014-04-15,32.33811554866226,-0.09257049139316864,-0.6214212686693195,15.804,0.01741258099118458,1975715660.0,107975660,15.275,-0.5288507772761508,15.914,0.023760027316300007
2014-04-16,40.75971510683494,-0.04518332148422277,-0.5853299291314293,16.184,0.01745428302086904,2061416760.0,85701100,15.7355,-0.5401466076472066,16.2,0.003792847483103605
2014-04-17,41.74888998519979,-0.004264177211435571,-0.5454768291615011,16.2455,0.01750767917132396,2147402380.0,85985620,15.988,-0.5412126519500655,16.433,0.01817732808362633
2014-04-21,46.774762072611914,0.04555848115592509,-0.48426455050515926,16.5435,0.017979888794071815,2207395780.0,59993400,16.1155,-0.5298230316610844,16.5575,-0.004695626555939946
2014-04-22,41.459452705235556,0.07428253383075933,-0.4369698643726352,16.466,0.01798042641323482,2133158720.0,74237060,16.447,-0.5112523982033945,16.875,-0.01449788354248949
2014-04-23,39.622641509433976,0.07792840460063954,-0.41384189245259506,16.229,0.018083637901499677,2061137660.0,72021060,16.1695,-0.4917702970532346,16.6565,0.03799589629285531
2014-04-24,52.00636580652497,0.12072120766414857,-0.34086878747304894,16.8575,0.019606692992215027,2246524480.0,185386820,16.1475,-0.4615899951371975,16.87,-0.10405960071720739
2014-04-25,41.33911629167798,0.03910250235757218,-0.41271186719023234,15.1915,0.026859770296390882,1922857820.0,323666660,15.1355,-0.4518143695478045,15.8245,-0.024151337916460597
2014-04-28,40.60170394036211,-0.03311913646941489,-0.49321329013457316,14.829,0.02693231149427269,1633270700.0,289587120,14.4,-0.46009415366515827,15.2195,0.012731343230511708
2014-04-29,37.54782121862463,-0.06033015395993313,-0.5355068461150747,15.019,0.027117270442520984,1763464420.0,130193720,14.5225,-0.4751766921551416,15.092,0.01240690179940911
2014-04-30,36.971466239758946,-0.05792497903159971,-0.5475829159446413,15.2065,0.027176293542791115,1845238880.0,81774460,14.905,-0.48965793691304155,15.228,0.012287334748888806
2014-05-01,45.160613058996454,-0.03691910012408994,-0.5358068120681541,15.3945,0.027369052800836017,1931818080.0,86579200,15.2,-0.4988877119440641,15.524,0.0003896736532502046
2014-05-02,47.93333333333334,-0.016886491918515656,-0.5199958268422087,15.4005,0.02737910521697306,2011720260.0,79902180,15.2155,-0.503109334923693,15.6645,0.006601324816903975
2014-05-05,46.66514910084224,0.0076509300993852225,-0.49354567229946156,15.5025,0.02728173749647684,2062122500.0,50402240,15.25,-0.5011966023988468,15.5115,-0.04172279252680979
2014-05-06,40.6835392586688,-0.013229739821453812,-0.517733777175664,14.869,0.02787727677915211,1968491680.0,93630820,14.852,-0.5045040373542102,15.4905,-0.015828424481108758
2014-05-07,34.10653802730165,-0.035925771873694834,-0.5494112521963288,14.6355,0.02781391179051915,1828184840.0,140306840,14.334,-0.513485480322634,14.82,-0.015111383367995319
2014-05-08,31.812307386420144,-0.05759454484231008,-0.5854786613755216,14.416,0.02743403398076849,1751217320.0,76967520,14.3615,-0.5278841165332115,14.794,0.013504408067053903
2014-05-09,30.40081177067478,-0.05083602989954861,-0.5914291539076473,14.612,0.02760483660160004,1832450380.0,81233060,14.219,-0.5405931240080987,14.684,0.035695270041482464
2014-05-12,37.70674595800038,-0.005119351169108555,-0.5469923129694845,15.143,0.028577537717989477,1907137240.0,74686860,14.708,-0.5418729618003759,15.167,0.005860099074491038
2014-05-13,40.4739155360214,0.03442326666556428,-0.4988438784684206,15.232,0.02862730107810633,1977305100.0,70167860,15.0375,-0.5332671451339849,15.28,-0.02331324660109624
2014-05-14,30.05751185551405,0.039864983706618506,-0.48343591550071174,14.881,0.028517785567073246,1910749720.0,66555380,14.833,-0.5233008992073303,15.232,-0.008198288188122422
2014-05-15,43.667546174142466,0.0382029464595921,-0.47554721613284023,14.7595,0.02852272432224133,1824782160.0,85967560,14.519,-0.5137501625924323,14.96,0.008467051207948936
