Date,Volume,ATR_14,Bollinger_Upper,High,EMA_20,Close,Open,SMA_20,OBV,Low,rolling_logvol_30
2012-01-03,13920780.0,0.07890571428571425,2.284811817732199,1.96667,1.9482667984082256,1.872,1.92933,1.9725329999999999,84963622.5,1.84333,0.025948940092869934
2012-01-04,9246990.0,0.07485785714285711,2.227411350463617,1.91133,1.9386537699883946,1.84733,1.88067,1.950166,75716632.5,1.83333,0.025836160430913104
2012-01-05,15081480.0,0.07200071428571428,2.1452012186996146,1.862,1.9262105537990237,1.808,1.85067,1.9243325000000002,60635152.5,1.79,0.025683367148657717
2012-01-06,14794305.0,0.07357214285714286,2.052868095521621,1.85267,1.913619072484831,1.794,1.81667,1.900066,45840847.5,1.76067,0.02576211603703703
2012-01-09,13454265.0,0.07557214285714285,2.0252386208609425,1.83267,1.9043858274862757,1.81667,1.8,1.8879329999999999,59295112.5,1.74133,0.0258964176670915
2012-01-10,10075980.0,0.07262,1.9853241830986723,1.85067,1.8983805105828209,1.84133,1.82933,1.8765329999999998,69371092.5,1.81667,0.025651603852678596
2012-01-11,10083585.0,0.07428642857142856,1.9519234825815246,1.892,1.8968204619558855,1.882,1.84133,1.8692664999999997,79454677.5,1.82,0.02537446087647311
2012-01-12,10939500.0,0.0684292857142857,1.9355781066708786,1.908,1.895535656055325,1.88333,1.88467,1.8652665,90394177.5,1.854,0.04546167774062348
2012-01-13,82544295.0,0.09276285714285712,2.014395686372445,1.9,1.8597065459548177,1.51933,1.89667,1.846133,7849882.5,1.50933,0.054712902803462284
2012-01-17,69770865.0,0.11214428571428568,2.0080158667494885,1.82267,1.8514802082448352,1.77333,1.77733,1.8393995,77620747.5,1.76067,0.054530765028858195
2012-01-18,18902745.0,0.1097635714285714,2.0050775391878912,1.792,1.84537066460247,1.78733,1.77933,1.8354325,96523492.5,1.75,0.054010799057180356
2012-01-19,18693330.0,0.10942999999999996,2.003146581768626,1.84933,1.8395258394022345,1.784,1.80133,1.8321324999999997,77830162.5,1.774,0.05386266771773305
2012-01-20,9716835.0,0.10833499999999997,2.000226363062363,1.8,1.8332214737448789,1.77333,1.79467,1.827799,68113327.5,1.76,0.053894843638334584
2012-01-23,8917995.0,0.1077635714285714,1.9985422821407823,1.814,1.8285975238644143,1.78467,1.78733,1.8251324999999998,77031322.5,1.77333,0.051202712928731846
2012-01-24,12868710.0,0.10485785714285711,1.9969471207709275,1.84533,1.8285406168297083,1.828,1.77533,1.823966,89900032.5,1.76267,0.051365026832815235
2012-01-25,9166680.0,0.1038578571428571,1.997397895334149,1.86733,1.8319815104649741,1.86467,1.818,1.8241995,99066712.5,1.80333,0.051706688994688776
2012-01-26,19065420.0,0.10638142857142852,2.0013723907970915,1.972,1.8412527951825957,1.92933,1.86667,1.8254324999999998,118132132.5,1.86667,0.051449793926540546
2012-01-27,11225415.0,0.10561928571428567,2.010604420071487,1.98133,1.8521172908794912,1.95533,1.9,1.8281655,129357547.5,1.9,0.05111934079861977
2012-01-30,10352205.0,0.10423785714285709,2.020613612868927,1.974,1.8634708822243014,1.97133,1.96533,1.8309655,139709752.5,1.902,0.05122562855385985
2012-01-31,14346195.0,0.10718999999999994,2.025650352361684,2.0,1.8705688934410345,1.938,1.992,1.8326654999999998,125363557.5,1.92467,0.051134860851273174
2012-02-01,7847535.0,0.10538071428571424,2.039901359121832,1.98,1.8802289988276026,1.972,1.942,1.8376655,133211092.5,1.93333,0.051227050222721046
2012-02-02,11872260.0,0.10771428571428569,2.063672470713208,2.05867,1.8932233798916405,2.01667,1.98133,1.8461325,145083352.5,1.97333,0.051453330117845336
2012-02-03,11466270.0,0.08495214285714285,2.0992462947261386,2.08867,1.910694486568627,2.07667,2.02733,1.8595659999999998,156549622.5,2.01667,0.051456831804122666
2012-02-06,9782415.0,0.06733285714285715,2.139877453292244,2.12667,1.9306283449906625,2.12,2.07333,1.8758660000000003,166332037.5,2.07,0.05149375864689616
2012-02-07,14089725.0,0.06899928571428571,2.171957733386454,2.12,1.9473942168963136,2.10667,2.12,1.8903659999999998,152242312.5,2.05467,0.05150573347630175
2012-02-08,9354390.0,0.06704714285714286,2.2045231367079605,2.134,1.964658577191903,2.12867,2.10733,1.9047330000000002,161596702.5,2.086,0.051463748441415394
2012-02-09,19162140.0,0.07118999999999999,2.2415966256155606,2.19333,1.9844053793641028,2.172,2.13333,1.9192330000000002,180758842.5,2.09533,0.05228803625415199
2012-02-10,28154625.0,0.08133285714285714,2.2577710937216984,2.15133,1.9928743908532358,2.07333,2.15067,1.928733,152604217.5,1.98933,0.05231039090059649
2012-02-13,17367870.0,0.08095214285714285,2.2326248787719023,2.13733,2.0030130202957848,2.09933,2.10333,1.957733,169972087.5,2.06,0.05303067409251714
2012-02-14,27161625.0,0.08776214285714289,2.2623458395498255,2.25267,2.022852732648567,2.21133,2.10933,1.9796329999999998,197133712.5,2.09333,0.05288462258191522
2012-02-15,40337115.0,0.09028642857142859,2.2925353899533443,2.294,2.0435334247772747,2.24,2.20667,2.0022665,237470827.5,2.15133,0.05279607938348467
2012-02-16,31178250.0,0.09385857142857146,2.3233516275190054,2.30067,2.0659902414651534,2.27933,2.23333,2.0270330000000003,268649077.5,2.16933,0.05258779774837346
2012-02-17,20649675.0,0.0957157142857143,2.3557164383808735,2.33133,2.0912606946589483,2.33133,2.266,2.054933,289298752.5,2.23333,0.05265957625904003
2012-02-21,17036820.0,0.09585857142857145,2.3721471425652685,2.32467,2.1111406285009533,2.3,2.32467,2.0806995,272261932.5,2.254,0.05273726510057478
2012-02-22,24824775.0,0.1030964285714286,2.382308878695168,2.31467,2.1273491400722913,2.28133,2.3,2.103366,247437157.5,2.16667,0.05272636698077946
2012-02-23,12305175.0,0.10362,2.393760720441902,2.33133,2.1439825553035017,2.302,2.266,2.1252325,259742332.5,2.23733,0.05293636837637022
2012-02-24,14397990.0,0.10447714285714285,2.3986037267655345,2.30133,2.1540794547984063,2.25,2.29933,2.1412660000000003,245344342.5,2.218,0.05295854069478333
2012-02-27,9089295.0,0.10519142857142856,2.400905146437635,2.26667,2.1623890305318914,2.24133,2.22733,2.155566,236255047.5,2.2,0.032727641950955504
2012-02-28,9182745.0,0.10657285714285714,2.4026033165582072,2.296,2.1711138847669496,2.254,2.246,2.1696994999999997,245437792.5,2.21133,0.019261921216218673
2012-02-29,8035260.0,0.10781142857142856,2.3909513785323027,2.27467,2.1764678005034304,2.22733,2.254,2.1841660000000003,237402532.5,2.20933,0.01967263635640219
2012-03-01,10551525.0,0.10647785714285711,2.386630561618832,2.3,2.1876613433126275,2.294,2.234,2.200266,247954057.5,2.22067,0.019898881373506542
2012-03-02,8249565.0,0.09719214285714282,2.3801342914026744,2.3,2.195439310616187,2.26933,2.284,2.212899,239704492.5,2.24733,0.019949778221182112
2012-03-05,7004070.0,0.0961442857142857,2.376714048450458,2.29333,2.200762233414645,2.25133,2.27733,2.221632,232700422.5,2.23067,0.02058077944802107
2012-03-06,8606235.0,0.09023857142857139,2.3737776778332247,2.21867,2.201387734994203,2.20733,2.21667,2.2259984999999998,224094187.5,2.17467,0.020363110293420035
2012-03-07,4120935.0,0.08190499999999999,2.3681819476262036,2.22,2.2020174745185646,2.208,2.20733,2.231065,228215122.5,2.194,0.020245631573216
2012-03-08,9499005.0,0.07466642857142856,2.3640145928229246,2.23267,2.202270095992987,2.20467,2.20733,2.234865,218716117.5,2.20267,0.021151696037214472
2012-03-09,23299845.0,0.07833285714285713,2.3725073746939653,2.354,2.213101515422226,2.316,2.21333,2.2420649999999998,242015962.5,2.21333,0.021809008389830978
2012-03-12,29467800.0,0.08085642857142858,2.381676501805455,2.41933,2.2309651806201094,2.40067,2.31267,2.258432,271483762.5,2.30667,0.021823607749650073
2012-03-13,15024645.0,0.07547499999999999,2.389759400107364,2.43933,2.2476351634181944,2.406,2.43333,2.2737655,286508407.5,2.36667,0.02204521953341693
2012-03-14,12771960.0,0.07490357142857144,2.3980261380301795,2.4,2.25763848118789,2.35267,2.4,2.2808325,273736447.5,2.32,0.02210399225454363
2012-03-15,8573940.0,0.0722364285714286,2.403277853235569,2.36533,2.264847197265234,2.33333,2.352,2.285499,265162507.5,2.31867,0.021887955719642194
2012-03-16,9601380.0,0.07252214285714288,2.4109680448559403,2.39267,2.27340174990664,2.35467,2.33267,2.289266,274763887.5,2.322,0.02155950914461606
2012-03-19,15233790.0,0.07018857142857146,2.411050655961275,2.35467,2.2789825356298175,2.332,2.35067,2.2892995,259530097.5,2.30267,0.021336780032039378
2012-03-20,8505015.0,0.0685214285714286,2.413916941421298,2.34667,2.2839051512841206,2.33067,2.332,2.290833,251025082.5,2.30467,0.021264680019211623
2012-03-21,9106545.0,0.0661878571428572,2.419114381682789,2.35333,2.2895646606856332,2.34333,2.32933,2.293933,260131627.5,2.30667,0.021706063597714056
2012-03-22,6881385.0,0.0664728571428572,2.4186232919191335,2.34333,2.289923264429859,2.29333,2.33133,2.2934995000000002,253250242.5,2.28667,0.02154562611131606
2012-03-23,17558505.0,0.06904500000000005,2.4184938928004027,2.30867,2.28821628686511,2.272,2.29533,2.2945995,235691737.5,2.21,0.025512195585318868
2012-03-26,47113365.0,0.08266428571428579,2.4568606046718258,2.53933,2.3077509262112903,2.49333,2.37333,2.3071995,282805102.5,2.336,0.025530464367959603
2012-03-27,38100795.0,0.09471142857142865,2.498145101464597,2.66333,2.3288536951435486,2.52933,2.47733,2.320966,320905897.5,2.46867,0.024056816480313832
2012-03-28,14324550.0,0.0989021428571429,2.5287572730397057,2.56267,2.34737524798702,2.52333,2.51933,2.335766,306581347.5,2.474,0.024225806299824033
2012-03-29,11945025.0,0.09375928571428574,2.5489731054239546,2.546,2.360831891035875,2.48867,2.546,2.3454995,294636322.5,2.46867,0.024103707758085468
2012-03-30,13294680.0,0.0917121428571429,2.565121503494235,2.52933,2.37243552046103,2.48267,2.516,2.3561664999999996,281341642.5,2.44533,0.02409425583237044
2012-04-02,15427560.0,0.09337928571428576,2.5714751069794453,2.53133,2.3787435661314085,2.43867,2.48867,2.3655335,265914082.5,2.43533,0.024828697624417338
2012-04-03,16521300.0,0.09623642857142858,2.5867925016470044,2.56467,2.3935298931665123,2.534,2.448,2.381867,282435382.5,2.44467,0.029310295499936953
2012-04-04,67225875.0,0.10871285714285715,2.5777671729231626,2.366,2.3877965700077968,2.33333,2.35133,2.3881335,215209507.5,2.31267,0.029312576657066842
2012-04-05,15116460.0,0.10728428571428575,2.56653362560003,2.36267,2.3807683252451493,2.314,2.34,2.3936,200093047.5,2.312,0.030229215328270595
2012-04-09,23332125.0,0.11123642857142861,2.5770237382776395,2.286,2.3645046752218013,2.21,2.27333,2.3883,176760922.5,2.20667,0.030454896455528558
2012-04-10,27715035.0,0.11657000000000006,2.5899764767199662,2.25667,2.345408991867344,2.164,2.21,2.3764665,149045887.5,2.14,0.030659925638888818
2012-04-11,16581705.0,0.1193321428571429,2.5925184377930943,2.21933,2.332131945022835,2.206,2.216,2.3664665,165627592.5,2.134,0.03065115973913288
2012-04-12,15507060.0,0.12271357142857149,2.594518453655745,2.29867,2.3223412835920887,2.22933,2.25133,2.3602995,181134652.5,2.19467,0.030158269352467616
2012-04-13,9743700.0,0.1213321428571429,2.5957934688515185,2.26933,2.3144354470595085,2.23933,2.26267,2.3555995,190878352.5,2.19,0.030983061105568636
2012-04-16,16496265.0,0.10990428571428572,2.602564767157584,2.24667,2.2987749282919365,2.15,2.23867,2.345366,174382087.5,2.13933,0.030962065606609197
2012-04-17,16733070.0,0.100905,2.6079914003336206,2.20467,2.284542077978419,2.14933,2.162,2.3362325,157649017.5,2.136,0.030874723252042435
2012-04-18,12346440.0,0.10038071428571434,2.6094830492054406,2.18333,2.2743314038852365,2.17733,2.13933,2.3285655,169995457.5,2.102,0.031006804432423086
2012-04-19,11623170.0,0.09928571428571435,2.607606625930803,2.22867,2.2682684130390234,2.21067,2.18333,2.3219325,181618627.5,2.16667,0.03100542790235706
2012-04-20,12326610.0,0.09704785714285721,2.607578258327637,2.24867,2.26278284989245,2.21067,2.20933,2.3177995,181618627.5,2.196,0.030298554860473836
2012-04-23,13360725.0,0.09709571428571435,2.6119862994122816,2.198,2.2500730546645973,2.12933,2.19067,2.3106660000000003,168257902.5,2.114,0.029403420706844676
2012-04-24,10117005.0,0.09381000000000007,2.5918321957277115,2.14667,2.237811811363207,2.12133,2.12133,2.292066,158140897.5,2.06667,0.030188144857283872
2012-04-25,10681995.0,0.08357214285714291,2.556100737699722,2.19933,2.233639257900044,2.194,2.138,2.2752995,168822892.5,2.138,0.03018533780365268
2012-04-26,6385785.0,0.08285785714285719,2.5164835826704484,2.23467,2.233546947623849,2.23267,2.19733,2.2607665,175208677.5,2.194,0.03016515972265013
2012-04-27,8863575.0,0.07862000000000004,2.4798825802730415,2.242,2.2325110478501493,2.22267,2.24,2.2474665000000003,166345102.5,2.194,0.030107464452908867
2012-04-30,6207720.0,0.07400071428571432,2.43845499002431,2.224,2.2302404718644206,2.20867,2.218,2.2337665,160137382.5,2.172,0.030324192757550827
2012-05-01,10247970.0,0.07304857142857148,2.4054344696189545,2.28067,2.232312807877333,2.252,2.20867,2.224433,170385352.5,2.20867,0.030343182539400135
2012-05-02,7458765.0,0.07038214285714292,2.3209541390164725,2.29267,2.235203969031873,2.26267,2.23333,2.2108665000000003,177844117.5,2.226,0.03133641994179717
2012-05-03,12631605.0,0.07362071428571434,2.2979120789275527,2.26667,2.228422638647885,2.164,2.26067,2.2024,165212512.5,2.142,0.03129748068102686
2012-05-04,18712290.0,0.07100142857142866,2.2792487031348325,2.164,2.2182871492528484,2.122,2.15467,2.1927999999999996,146500222.5,2.09333,0.0315345369758533
2012-05-07,17369535.0,0.07071571428571437,2.2774590740396086,2.172,2.2131807540859105,2.16467,2.13067,2.1905335,163869757.5,2.10733,0.02879597177138204
2012-05-08,46997280.0,0.08090642857142863,2.300554703277662,2.182,2.1940844917920144,2.01267,2.16667,2.182967,116872477.5,1.958,0.02851634130370743
2012-05-09,29039895.0,0.0812871428571429,2.314389615503521,2.05133,2.1759812068594417,2.004,2.02,2.172867,87832582.5,1.984,0.03384926385987318
2012-05-10,84571260.0,0.09952500000000004,2.310811566599271,2.312,2.1780144252537808,2.19733,2.198,2.171267,172403842.5,2.16,0.0339547869604831
2012-05-11,18318075.0,0.09871500000000002,2.302846915991824,2.22933,2.175346384753421,2.15,2.166,2.1668005,154085767.5,2.144,0.03598772738657664
2012-05-14,21132405.0,0.10347714285714286,2.3137879458139716,2.142,2.1590276814435714,2.004,2.128,2.1595005,132953362.5,2.00333,0.036026703423228106
2012-05-15,23785230.0,0.1061914285714286,2.3279691144533645,2.064,2.1402631403537073,1.962,2.01733,2.150134,109168132.5,1.948,0.03498235225072538
2012-05-16,19072995.0,0.1094771428571429,2.3378666569911903,2.012,2.12169807936764,1.94533,1.972,2.1385340000000004,90095137.5,1.92533,0.03220884299050371
2012-05-17,15302040.0,0.11342928571428575,2.3449693242898033,1.986,2.1010287384754838,1.90467,1.95333,2.123234,74793097.5,1.88267,0.03264821538709384
2012-05-18,24247305.0,0.11800071428571432,2.356158999295453,1.89733,2.07591457290639,1.83733,1.89133,2.1045670000000003,50545792.5,1.78867,0.03308670440456638
2012-05-21,22928385.0,0.12304857142857144,2.3586269727557827,1.95067,2.060875089772448,1.918,1.83867,2.0940005,73474177.5,1.808,0.03547018993236887
2012-05-22,35492550.0,0.1305242857142857,2.355482444354059,2.08933,2.0600936526512625,2.05267,2.00667,2.0905674999999997,108966727.5,2.0,0.03529464110838159
2012-05-23,18641850.0,0.12899999999999998,2.34478191692606,2.07,2.060846638113047,2.068,2.03733,2.0842675,127608577.5,1.96667,0.03540666546906531
2012-05-24,15209625.0,0.13138071428571427,2.325881080201045,2.08333,2.0570831487689474,2.02133,2.08333,2.0737005,112398952.5,1.97933,0.03546136732895159
2012-05-25,11355135.0,0.13252285714285714,2.306699841621015,2.02733,2.050439991743333,1.98733,2.01067,2.0619335,101043817.5,1.94667,0.036679417145404014
2012-05-29,24748755.0,0.1266185714285714,2.293401394985886,2.12867,2.056366659196349,2.11267,2.00067,2.0571335,125792572.5,2.00067,0.037422316174269964
2012-05-30,19607115.0,0.1287142857142857,2.263807960676808,2.09467,2.0536012630824114,2.02733,2.072,2.0459000000000005,106185457.5,2.016,0.03766294583448217
2012-05-31,16780515.0,0.11461857142857143,2.22601201080976,2.01933,2.045322095169801,1.96667,2.00467,2.0311000000000003,89404942.5,1.91667,0.03830485351302628
2012-06-01,13285650.0,0.11680928571428571,2.2127539475129243,1.944,2.029259990867915,1.87667,1.902,2.0167335,76119292.5,1.85067,0.03829789775073463
2012-06-04,15462510.0,0.11252357142857142,2.2051136381027865,1.894,2.013013325070971,1.85867,1.86867,2.003567,60656782.5,1.80733,0.03784142971906204
2012-06-05,9463275.0,0.10819071428571428,2.184538005325802,1.89267,1.9985044369689737,1.86067,1.856,1.9883670000000002,70120057.5,1.83733,0.03884216782359115
2012-06-06,13336530.0,0.10933285714285713,2.1817124111405497,1.96333,1.9932497286862143,1.94333,1.88,1.9849,83456587.5,1.876,0.03822696202840504
2012-06-07,7380225.0,0.10680928571428572,2.179285550631537,1.99133,1.9870992783351462,1.92867,1.98733,1.9811335000000003,76076362.5,1.92333,0.038845904157101555
2012-06-08,13218135.0,0.10823785714285714,2.1422943121290037,2.01267,1.9888355375413227,2.00533,1.924,1.9715335000000003,89294497.5,1.87667,0.03920191492514288
2012-06-11,9539205.0,0.10776142857142855,2.1100551415342315,2.06667,1.9843112006326253,1.94133,2.02067,1.9610999999999996,79755292.5,1.93067,0.0394212708699569
2012-06-12,8534910.0,0.10042785714285711,2.1075776888472264,1.98933,1.9836463243818991,1.97733,1.94867,1.9597665,88290202.5,1.92067,0.03920728252890694
2012-06-13,12665565.0,0.09861857142857143,2.1091304040124483,2.04267,1.9837438172979087,1.98467,1.97,1.9609,100955767.5,1.96467,0.039200425564878724
2012-06-14,13082415.0,0.10085642857142858,2.109652935199077,2.04333,1.9814186918409649,1.95933,2.012,1.9616,87873352.5,1.908,0.038663308902297626
2012-06-15,9701055.0,0.1005235714285714,2.1122662068576834,1.99667,1.9826169116656347,1.994,1.95933,1.9660665000000002,97574407.5,1.92067,0.04030056933374854
2012-06-18,18851940.0,0.10390357142857143,2.1293010392793903,2.15533,1.9959553010308122,2.12267,1.996,1.9803335,116426347.5,1.96667,0.04015490656757154
2012-06-19,13665435.0,0.10252214285714285,2.1532016200556745,2.17733,2.009610034265973,2.13933,2.13467,1.9914,130091782.5,2.1,0.038808809640437064
2012-06-20,51335130.0,0.10609428571428568,2.1995294339471325,2.3,2.032694792907309,2.252,2.23333,2.0013665,181426912.5,2.214,0.0399344386335582
2012-06-21,28378425.0,0.10942714285714285,2.2118427155031117,2.28533,2.0434857650113747,2.146,2.284,2.0052665,153048487.5,2.12267,0.03725721135924398
2012-06-22,45711780.0,0.11176000000000001,2.251230723288315,2.26533,2.0634080731055295,2.25267,2.17333,2.0168334999999997,198760267.5,2.164,0.03722795012428208
2012-06-25,20679540.0,0.11433142857142856,2.2766087047447625,2.27467,2.077114923285955,2.20733,2.26333,2.0278335,178080727.5,2.18333,0.03588038714567963
2012-06-26,39207735.0,0.1151885714285714,2.2759695141587803,2.15667,2.0799925496396736,2.10733,2.13667,2.0275665000000003,138872992.5,2.09267,0.035653938511537246
2012-06-27,15707910.0,0.11452142857142855,2.285378701962646,2.16333,2.084818973483514,2.13067,2.12667,2.0327335,154580902.5,2.10467,0.03578644013494584
2012-06-28,13710600.0,0.11190285714285715,2.2911522679295513,2.14067,2.085693356961275,2.094,2.12667,2.0391,140870302.5,2.04133,0.0355319199295176
2012-06-29,16885560.0,0.11076000000000004,2.2903521854702493,2.18667,2.085722561060201,2.086,2.18667,2.0495665,123984742.5,2.06667,0.035284516568090195
2012-07-02,19733010.0,0.1135221428571429,2.2818395237175313,2.12,2.0800985076258964,2.02667,2.09,2.0579665,104251732.5,2.01267,0.034499751314786054
2012-07-03,14206920.0,0.11080785714285714,2.271121921690961,2.06667,2.0766605545186683,2.044,2.04,2.0671329999999997,118458652.5,2.02667,0.032366184763621166
2012-07-05,18806490.0,0.10595071428571427,2.269588423527796,2.11133,2.077169073135938,2.082,2.054,2.0740665,137265142.5,2.05333,0.03237195406099271
2012-07-06,11766915.0,0.10495071428571431,2.2642181428326023,2.11533,2.076105351884896,2.066,2.066,2.080933,125498227.5,2.05333,0.03220499580639173
2012-07-09,13656135.0,0.09699857142857142,2.2655450797091534,2.122,2.0783172231339533,2.09933,2.06267,2.085633,139154362.5,2.04467,0.03206168474825062
2012-07-10,11375280.0,0.09904642857142856,2.259438560521391,2.16533,2.078922249502148,2.08467,2.10267,2.0928,127779082.5,2.05933,0.030059472427236198
2012-07-11,9577740.0,0.0907607142857143,2.256492553495997,2.112,2.080993463835277,2.10067,2.10467,2.098967,137356822.5,2.06733,0.029770891622862
2012-07-12,16885050.0,0.08966642857142859,2.2605386226200683,2.20067,2.090422657755727,2.18,2.086,2.1087335,154241872.5,2.05333,0.03014759362156448
2012-07-13,19570680.0,0.08923785714285715,2.2787457638701216,2.29333,2.1087947855885147,2.28333,2.198,2.1249335,173812552.5,2.18867,0.029525767244819125
2012-07-16,26158500.0,0.09271357142857146,2.329376123935364,2.4,2.13627432981818,2.39733,2.288,2.1451000000000002,199971052.5,2.26,0.03311149139521748
2012-07-17,38538195.0,0.10157071428571436,2.3373054411901033,2.34733,2.1445653460259724,2.22333,2.33333,2.150133,161432857.5,2.15867,0.0340078860394144
2012-07-18,43231260.0,0.1098092857142858,2.3374653815237405,2.24467,2.1444476940234987,2.14333,2.09467,2.150333,118201597.5,2.07067,0.0332110031495564
2012-07-19,21538170.0,0.10799928571428577,2.3262304852111675,2.21,2.1451031517355466,2.15133,2.18133,2.1452995,139739767.5,2.136,0.03332278101899174
2012-07-20,23526990.0,0.10428500000000006,2.3252679937650105,2.15,2.142648565855971,2.11933,2.138,2.143966,116212777.5,2.08333,0.03336135294508094
2012-07-23,20801145.0,0.10219000000000007,2.312496739047651,2.08667,2.1332534643458785,2.044,2.07,2.1335325000000003,95411632.5,2.04133,0.03319307917262859
2012-07-24,22506390.0,0.10609428571428581,2.309070600112863,2.06933,2.1195464677415092,1.98933,2.044,2.1226325,72905242.5,1.97467,0.03349271466876087
2012-07-25,42645240.0,0.10714214285714294,2.319170274890197,1.99867,2.1014944231946986,1.93,1.99467,2.113766,30260002.5,1.91667,0.033863627110718296
2012-07-26,33945075.0,0.11395142857142862,2.3321120535747415,2.0,2.079954954319013,1.87533,1.99333,2.1009990000000003,-3685072.5,1.84267,0.034983090547704286
2012-07-27,25094520.0,0.11585642857142864,2.3334029941977046,1.97733,2.0692287681933927,1.96733,1.914,2.0946655,21409447.5,1.87333,0.03746016154962554
2012-07-30,30990600.0,0.12276142857142865,2.349399659437718,2.01667,2.04580983788926,1.82333,1.96733,2.081532,-9581152.5,1.814,0.03538618364549287
2012-07-31,23625900.0,0.12252357142857151,2.3618333564996594,1.86467,2.0250660438045687,1.828,1.836,2.0715985,14044747.5,1.82333,0.03598523724867413
2012-08-01,23883255.0,0.12133285714285721,2.3808427478527,1.866,1.998869277727943,1.75,1.866,2.0568985,-9838507.5,1.73533,0.03428031285405884
2012-08-02,19575240.0,0.11957142857142865,2.392952941734564,1.79,1.9742150608014724,1.74,1.78933,2.0397985000000003,-29413747.5,1.70133,0.03472955673781479
2012-08-03,18142050.0,0.11647642857142863,2.3938447736968747,1.83667,1.9593374359632367,1.818,1.79333,2.0273985,-11271697.5,1.78267,0.03412886972446676
2012-08-06,22922535.0,0.10623857142857147,2.386796907076216,1.91333,1.9522262515857856,1.88467,1.83667,2.0166654999999998,11650837.5,1.83667,0.03654766864594777
2012-08-07,35809560.0,0.10633357142857144,2.382013357341156,2.06,1.9583637514347583,2.01667,1.918,2.0132655,47460397.5,1.9,0.03627384378849443
2012-08-08,19633425.0,0.10895285714285717,2.3729531515230655,2.0,1.9565510132028765,1.93933,1.99333,2.0051985,27826972.5,1.906,0.03627291520204715
2012-08-09,10088760.0,0.10842928571428574,2.3530101863110415,2.0,1.9569432976597454,1.96067,1.968,1.9942319999999998,37915732.5,1.942,0.03635431573506374
2012-08-10,10610850.0,0.10585785714285714,2.311916870120583,1.996,1.9606629835969125,1.996,1.954,1.9798655,48526582.5,1.954,0.0371436226220685
2012-08-13,13050750.0,0.10956785714285713,2.236886843484898,2.08667,1.9718379375400636,2.078,1.97933,1.963899,61577332.5,1.94007,0.038273435126704995
2012-08-14,11900040.0,0.11280571428571429,2.1949952880790526,2.078,1.9708371815838672,1.96133,2.05,1.950799,49677292.5,1.95067,0.03823064275140974
2012-08-15,7880775.0,0.10580571428571428,2.168551060292612,1.98,1.9698050690520703,1.96,1.95933,1.9416325,41796517.5,1.92067,0.03849944591865173
2012-08-16,10034595.0,0.10309142857142854,2.143262871345137,2.026,1.9745855386661588,2.02,1.96867,1.9350660000000002,51831112.5,1.96667,0.03851242613076909
2012-08-17,7621830.0,0.09209071428571428,2.121371807200037,2.04733,1.9770697730789055,2.00067,2.01933,1.9291330000000002,44209282.5,1.99867,0.03847664710623827
2012-08-20,17685120.0,0.09528071428571426,2.110834586138524,2.026,1.9761421756428192,1.96733,2.01,1.9252995,26524162.5,1.94,0.03852449786423612
2012-08-21,11422740.0,0.09070928571428569,2.1061284531278086,2.0,1.972763873200646,1.94067,1.972,1.9228665,15101422.5,1.93333,0.03889668590079132
2012-08-22,11632350.0,0.08928071428571427,2.1124100154466463,2.00267,1.975040647181537,1.99667,1.934,1.9262000000000001,26733772.5,1.934,0.038560204492981774
2012-08-23,22064610.0,0.08808999999999999,2.12714482148703,2.05667,1.982052966497581,2.04867,2.0,1.934867,48798382.5,1.97667,0.038069608482646754
2012-08-24,21450165.0,0.08756642857142857,2.1270885876148498,2.016,1.98058792206924,1.96667,2.004,1.934834,27348217.5,1.96067,0.03721509032935235
2012-08-27,20254875.0,0.08232857142857143,2.1245133983331943,1.98,1.9717700247293124,1.888,1.97133,1.9380675,7093342.5,1.878,0.035135837262289436
2012-08-28,21039840.0,0.08097071428571427,2.121944843423616,1.95833,1.9661414509455684,1.91267,1.89333,1.9423009999999998,28133182.5,1.86667,0.03464095744109883
2012-08-29,12583245.0,0.07982785714285713,2.106852826226615,1.90933,1.9592708365698,1.894,1.89933,1.9495010000000002,15549937.5,1.868,0.03461852386299604
2012-08-30,9844605.0,0.07987571428571427,2.0833687903512383,1.916,1.9530545664202952,1.894,1.90667,1.957201,15549937.5,1.87333,0.034587917560643576
2012-08-31,8096040.0,0.07245214285714287,2.072826186776328,1.92267,1.9481284172374098,1.90133,1.90733,1.9613675000000002,23645977.5,1.88,0.03409469902031905
2012-09-04,11287440.0,0.06854785714285716,2.073708371556701,1.93267,1.9412590441671802,1.876,1.90133,1.960934,12358537.5,1.86,0.033798488272450446
2012-09-05,9588405.0,0.0675957142857143,2.070908208308624,1.9,1.9337743732941153,1.86267,1.86733,1.9532340000000001,2770132.5,1.854,0.03363862619355338
2012-09-06,12624645.0,0.06764357142857146,2.071088396782911,1.92667,1.9308749091708663,1.90333,1.86667,1.9514339999999997,15394777.5,1.86,0.03357940457946439
2012-09-07,14297265.0,0.06926285714285717,2.0708367562435805,1.97133,1.9333315844879269,1.95667,1.90333,1.9512340000000001,29692042.5,1.9,0.03481751450935488
2012-09-10,22248225.0,0.07288214285714288,2.072845228368437,1.95667,1.9229828621557432,1.82467,1.94667,1.9426675,7443817.5,1.82,0.03205624331678549
2012-09-11,15223065.0,0.07188142857142858,2.050762928402516,1.87733,1.9163492562361486,1.85333,1.85067,1.9314339999999999,22666882.5,1.82667,0.032197709322854054
