Date,ATR_14,Volume,MACD_Histogram,Bollinger_Upper,Pct_change,EMA_20,SMA_20,High,Close,Open,rolling_logvol_30
2010-03-10,0.8664714285714267,241191147.0,0.42178198471656053,89.2278434452731,0.0044842998547132236,86.41634128112935,85.85339,88.9454,88.7041,88.3511,0.009808685118257107
2010-03-11,0.8648428571428559,208512436.0,0.41741511860584557,89.47332434839112,0.00423204789857514,86.66997544483132,86.17924000000001,89.1063,89.0795,88.5023,0.009501350044241727
2010-03-12,0.873035714285713,210066361.0,0.38855186143076725,89.73327451264811,9.766556839682075e-05,86.90028254532358,86.46236,89.4893,89.0882,89.471,0.009178613848930336
2010-03-15,0.8338499999999992,190290400.0,0.34611093020643935,89.88108719850999,0.0002997029909685601,87.111198493388,86.75020500000001,89.1683,89.1149,88.9285,0.008897726875219449
2010-03-16,0.8221714285714269,218543917.0,0.33880474570438823,90.25768359047204,0.00772149214104478,87.36756054163676,87.00747500000001,89.8941,89.803,89.3646,0.008735081874827744
2010-03-17,0.7775428571428559,230017772.0,0.3439796844991587,90.71115793133988,0.00606549892542572,87.65138334719516,87.271105,90.6483,90.3477,90.0836,0.008647081187751383
2010-03-18,0.760392857142857,254696906.0,0.31816774153859195,91.10350210483163,-0.0005191056330156488,87.90370874270039,87.506695,90.4932,90.3008,90.3574,0.006329236722086581
2010-03-19,0.7890714285714294,293751298.0,0.22476677171497705,91.29561092829665,-0.008986631347673501,88.05471743387179,87.69296,90.4932,89.4893,90.2366,0.006341192200141311
2010-03-22,0.8278785714285724,239103006.0,0.1750409543628919,91.52129103516546,0.00522967550310488,88.23591577350305,87.90219,90.1198,89.9573,88.9723,0.006079316607470863
2010-03-23,0.8379857142857158,237111976.0,0.16485318777869784,91.67552033790707,0.006936624376231781,88.4592856998361,88.19539999999999,90.6721,90.5813,90.0836,0.006013915435090648
2010-03-24,0.8971214285714291,254274732.0,0.11211825174680823,91.77014413728682,-0.004785756000410627,88.62009658556599,88.42698,90.6001,90.1478,90.2444,0.00600880195156753
2010-03-25,0.8965857142857162,289545635.0,0.05292112466961574,91.74486270719729,-0.0017327100605893692,88.75071595836923,88.65673,91.1757,89.9916,90.7544,0.005865290714851419
2010-03-26,0.9422428571428593,266750002.0,-0.000126007511534576,91.62419897426088,-0.0004789335893573365,88.86479062900074,88.88116,90.5909,89.9485,90.1746,0.005870826678700841
2010-03-29,0.9306642857142882,174343997.0,-0.0073150003329107705,91.64538313057116,0.006353635691534605,89.02242961671494,89.091105,90.6721,90.52,90.4128,0.005365709544438953
2010-03-30,0.932385714285717,188936756.0,-0.018425018432562057,91.63184332423307,0.000591029606716744,89.17015060559925,89.291385,90.8979,90.5735,90.6289,0.00543460477198944
2010-03-31,0.9194785714285741,208775314.0,-0.05389589469017109,91.48941924986109,-0.00330670670781183,89.2752791193517,89.472905,90.6721,90.274,90.2283,0.005450887053304273
2010-04-01,0.9414214285714319,208952231.0,-0.04530046882769034,91.38387974100597,0.006637570064470348,89.42746206036583,89.670925,91.2407,90.8732,90.8732,0.005568963654043045
2010-04-05,0.9471642857142888,137189904.0,0.00033162656642393706,91.61213829687011,0.00827746794434445,89.63678948318812,89.84473499999999,91.6981,91.6254,91.2407,0.005554823415724135
2010-04-06,0.9449785714285761,143069748.0,0.03270609073676045,91.82569754843148,0.002381435715423845,89.84696191336069,90.02859,92.0083,91.8436,91.3698,0.005062733622991707
2010-04-07,0.9716928571428615,239230780.0,0.007301939857092821,91.8698660067084,-0.005761969260786694,89.98671792161205,90.178905,92.101,91.3144,91.6617,0.004897865393970094
2010-04-08,1.0081214285714322,205697481.0,0.0011667904398160456,91.98577055597708,0.0034999956195298234,90.14360192907758,90.3254,91.789,91.634,90.9994,0.004910378245378108
2010-04-09,0.9583285714285746,172390752.0,0.02643293344034836,92.24611728678279,0.006737673789204919,90.34434460249875,90.483995,92.2886,92.2514,91.8265,0.004903636817185914
2010-04-12,0.897907142857146,142933386.0,0.03865520451484028,92.47493857779756,0.0013690849136164928,90.53799749749886,90.64847,92.616,92.3777,92.3499,0.004705529554289477
2010-04-13,0.8910714285714312,162175541.0,0.03935649047504142,92.66412503762382,0.0009233830242579052,90.72133106916564,90.815875,92.6083,92.463,92.2973,0.004982966001269621
2010-04-14,0.8636571428571459,209462669.0,0.09414744714980383,93.14242342561735,0.011334263435103792,90.9870138244832,91.00127499999999,93.511,93.511,92.7949,0.004983898835344935
2010-04-15,0.8072428571428593,187436924.0,0.1176274522481171,93.5694438430747,0.0007966977147073655,91.23448869834193,91.163165,93.8056,93.5855,93.3329,0.006023891058609542
2010-04-16,0.8762785714285732,475515640.0,0.020491664177122004,93.65830854383526,-0.01586250006678382,91.31701358421414,91.25317500000001,93.576,92.101,93.2497,0.00558083316065451
2010-04-19,0.9053357142857165,282483791.0,-0.03059081713626588,93.7109116674945,0.003720915082355325,91.42431705238423,91.40089499999999,92.5356,92.4437,91.8168,0.005729297462306026
2010-04-20,0.9183214285714294,204406493.0,-0.01933860387260422,93.91500246213982,0.008914615057597079,91.59988685691906,91.56642,93.3232,93.2678,93.017,0.005772398124628195
2010-04-21,0.9357357142857156,250032268.0,-0.03394125395366787,94.08523621474448,-0.0019803190382960928,91.7411452514982,91.69151000000001,93.5386,93.0831,93.3052,0.005754612879947865
2010-04-22,0.9797500000000008,310014191.0,-0.03433965381020454,94.24109071555797,0.0029930245125054634,91.89548379897455,91.852205,93.4927,93.3617,92.4437,0.005808361076791731
2010-04-23,0.9904214285714293,229845824.0,-0.003693331929387478,94.45364136137398,0.00668368292351141,92.09455200859603,92.05190999999999,94.0287,93.9857,93.3052,0.005885794191253646
2010-04-26,0.984807142857143,185936011.0,-0.016873046729043217,94.52273240537023,-0.0036452353921925386,92.24203276968213,92.23664,94.2086,93.6431,94.0105,0.007533102812592942
2010-04-27,1.0693142857142857,461224851.0,-0.17712091788200524,94.45843415534287,-0.02379353097024765,92.1632677439981,92.28139000000002,93.6237,91.415,93.0735,0.007529674291403702
2010-04-28,1.0713500000000005,389710592.0,-0.23415402218085846,94.38474937161465,0.00761034841109214,92.15826129218877,92.35825,92.3413,92.1107,91.8533,0.007761075576234515
2010-04-29,1.119335714285715,251153168.0,-0.19468028589636655,94.31431088582106,0.01236555579319243,92.26220783578984,92.507035,93.4371,93.2497,92.6618,0.008435635247003583
2010-04-30,1.2153357142857146,349950218.0,-0.2697488504397587,94.2335227871374,-0.016924451231478593,92.20594994666699,92.54695000000001,93.3521,91.6715,93.2678,0.008530474616176755
2010-05-03,1.2610000000000008,236860873.0,-0.2354385133141743,94.24286691727218,0.012974588612600495,92.26832614222252,92.60872499999999,93.1023,92.8609,92.1107,0.009641081160791282
2010-05-04,1.3755142857142866,467056812.0,-0.34942242412384616,94.37287055715359,-0.02357073859934591,92.116304604868,92.55015,91.8341,90.6721,91.8168,0.009622277614509098
2010-05-05,1.4386214285714292,426384683.0,-0.4445260290861158,94.54507880238812,-0.005984200211531522,91.9270851186901,92.490905,90.8732,90.1295,89.9313,0.011382082044895546
2010-05-06,1.9603071428571437,839043846.0,-0.6774995074358425,95.4074145490874,-0.03309016470744871,91.47184844071961,92.26656,90.274,87.1471,89.7035,0.011668880638139588
2010-05-07,2.1189857142857145,826344854.0,-0.8767205656649499,96.20557448375304,-0.015089429252378998,90.93472954160346,91.945595,87.7569,85.8321,86.9128,0.014254476062794437
2010-05-10,2.35327142857143,513465479.0,-0.7163702952601709,96.18541055021481,0.04418976117326738,90.80999339478407,91.80796000000001,89.9916,89.625,89.3646,0.014208807553436077
2010-05-11,2.4202142857142865,411967487.0,-0.5949186471909864,96.1494988850442,-0.0027001394700139963,90.67408926194749,91.65396,90.5564,89.383,88.7855,0.014441967254964654
2010-05-12,2.4044285714285727,305372108.0,-0.4085042422002797,95.93895913149595,0.013833726771310055,90.66889028461915,91.509385,90.7449,90.6195,89.7227,0.014609884979665125
2010-05-13,2.433007142857144,303880367.0,-0.340657287737599,95.70834541938873,-0.012369302412836155,90.55743406703638,91.30503999999999,90.7995,89.4986,90.3764,0.014917818497875279
2010-05-14,2.5568571428571434,447937529.0,-0.3831744849788604,95.73714899886932,-0.0183488903737042,90.30019272731863,91.09281,88.9897,87.8564,88.8135,0.014817216965809779
2010-05-17,2.5377214285714293,422458551.0,-0.3836054638658605,95.6726608244592,0.0005987042492068013,90.07246008662162,90.866075,88.36,87.909,88.1119,0.014960450598567437
2010-05-18,2.635764285714287,467371136.0,-0.43518623642648735,95.5429323568139,-0.01338088250349807,89.75438769741956,90.53932,88.8919,86.7327,88.642,0.0149620628969821
2010-05-19,2.6733714285714285,511650904.0,-0.47292826085018635,95.40273691123028,-0.005937783557989093,89.41756029766532,90.19604999999999,87.0045,86.2177,86.2255,0.016336577082304283
2010-05-20,2.787371428571429,687486205.0,-0.6736664093531011,95.58133935774758,-0.03772891181277159,88.80301169788767,89.67620500000001,84.7764,82.9648,84.3791,0.016565663402705644
2010-05-21,2.905857142857142,649232502.0,-0.6789950770511477,95.21083147975408,0.014717084835978677,88.3632772504698,89.18621,84.3791,84.1858,81.7155,0.01664193114671325
2010-05-24,2.813907142857142,349719697.0,-0.7075644019447562,94.88411476856982,-0.01295943021269613,87.86151751232983,88.658795,84.3888,83.0948,83.7379,0.016644075920209934
2010-05-25,2.9070857142857136,513913395.0,-0.6718641470190547,94.78504971131142,0.001150493171654428,87.41664917782222,88.247565,83.2219,83.1904,81.0983,0.016412119177870877
2010-05-26,2.3893642857142843,453273888.0,-0.6344606607907086,94.4973764403292,-0.00605358310574287,86.96618735136296,87.77637,84.4558,82.6868,83.6987,0.017749581682518018
2010-05-27,2.3505571428571415,389960569.0,-0.38678670371164126,93.66018315171488,0.03365228791052487,86.82363617504268,87.387355,85.4954,85.4694,84.2451,0.017679395673579328
2010-05-28,2.160035714285712,386153851.0,-0.266580632273933,93.09149047331094,-0.012756612308030702,86.590823205991,87.02273499999998,85.4406,84.3791,85.3727,0.017815660224282215
2010-06-01,2.1674857142857116,360200530.0,-0.2532076720890166,92.1934692239827,-0.016866735957126757,86.24464004351566,86.527485,84.8262,82.9559,83.5983,0.018481422919329183
2010-06-02,2.22655714285714,311381662.0,-0.07760992787376408,91.59589895998107,0.026158476973910254,86.13809337270465,86.250175,85.1353,85.1259,83.3915,0.018520436645634637
2010-06-03,2.211364285714283,293721695.0,0.07169557114323366,91.04691953693701,0.0035970251122161884,86.07085590863753,86.015305,85.7028,85.4321,85.3813,0.019437701590464814
2010-06-04,2.274557142857141,516467294.0,-0.015483692182900466,91.02652418397865,-0.0353028896632531,85.7227839173387,85.778755,84.3455,82.4161,83.8003,0.019385100710150628
2010-06-07,2.243164285714284,342961872.0,-0.11929088233680663,91.15894931799626,-0.012450237271601054,85.31013782997312,85.55665,83.0249,81.39,82.7118,0.01958828849543836
2010-06-08,2.1873857142857127,463714052.0,-0.10685288416422667,90.63071442719036,0.010679444649219884,85.01957232235662,85.18836,82.4248,82.2592,81.4484,0.01923196956604199
2010-06-09,2.2033785714285705,347387029.0,-0.10541111228001254,90.0733772534793,-0.005329495059519196,84.71492733927505,84.81025,83.5522,81.8208,82.7378,0.020040819967233274
2010-06-10,2.1452857142857136,412020467.0,0.07047507699370259,88.98899579193568,0.029338505612264774,84.66791521172505,84.49033999999999,84.3027,84.2213,83.2135,0.019887629252130674
2010-06-11,2.013685714285714,277533108.0,0.21803250809491637,88.08122665633637,0.004634219609528662,84.66255185822742,84.24599,84.6664,84.6116,83.4702,0.019716837926812586
2010-06-14,2.0127214285714277,268548360.0,0.3068889433651252,87.52117088979654,-0.0014454282864287597,84.64605168125338,84.077635,85.7468,84.4893,85.2807,0.020053462696199863
2010-06-15,1.9632928571428556,308821865.0,0.4839811374772367,87.14740695380999,0.02273423972029594,84.81405628303878,84.00269,86.4857,86.4101,85.0922,0.019641458124822323
2010-06-16,1.8878928571428568,280443924.0,0.5818275927391541,87.06980592976988,-0.0002870034868608999,84.96369854179699,83.98532,86.7509,86.3853,85.9518,0.01963134327473981
2010-06-17,1.757078571428572,341117093.0,0.6333194628214258,87.1321584004355,0.0014852063950694836,85.111308204483,84.00011500000001,86.6705,86.5136,86.6362,0.018671165879635077
2010-06-18,1.6929500000000002,225531238.0,0.6228390402561275,87.39947954775108,-0.0037288934918902257,85.21413599453223,84.161425,86.5136,86.191,86.2779,0.018467943346715174
2010-06-21,1.683492857142858,276253245.0,0.5774125896581747,87.58405436342659,-0.002876170365815472,85.28356113791011,84.24929,87.3538,85.9431,87.2792,0.016796343116018714
2010-06-22,1.6647000000000003,310230294.0,0.43686417453626036,87.61277626491507,-0.0164283112896789,85.21190769620439,84.32111,86.3308,84.5312,85.9431,0.016797121599631305
2010-06-23,1.6666928571428576,330117004.0,0.31645116483695646,87.62377659652184,-0.0030994473046638453,85.12212601085159,84.37505,84.8883,84.2692,84.5887,0.016734457092079876
2010-06-24,1.5466642857142858,348253867.0,0.14202717975183055,87.61360409530838,-0.01653866418572854,84.90816162886573,84.384485,83.962,82.8755,83.8719,0.016685179612714776
2010-06-25,1.5171285714285705,309415243.0,0.05361916331880445,87.49868545812093,0.00417976362133565,84.74756528325946,84.27211,83.6565,83.2219,83.1225,0.016407711993476307
2010-06-28,1.4622499999999985,219474116.0,-0.015445362301769183,87.47994007654891,-0.00319627405766998,84.5769304943776,84.20095,83.5753,82.9559,83.3493,0.017250588394140443
2010-06-29,1.5325999999999982,484433782.0,-0.21483424250924976,87.7334274138982,-0.030804318921258234,84.17917520919879,84.07318000000001,82.9464,80.4005,81.7988,0.01718268217750225
2010-06-30,1.4649928571428552,368226395.0,-0.370515359808708,87.9203910006408,-0.009477553000292294,83.74672995117986,83.79881,80.9183,79.6385,80.1766,0.01717554292604788
2010-07-01,1.506149999999998,496311777.0,-0.46382834979786025,87.9991754415155,-0.0044588986482667695,83.32165090821034,83.49137499999999,79.8474,79.2834,79.585,0.01581564767658342
2010-07-02,1.5090857142857124,302492308.0,-0.5170281497473943,88.26046309123134,-0.005452591589159873,82.89588415504747,83.313125,79.7945,78.8511,79.5553,0.01559594328189257
2010-07-06,1.5037499999999986,333017316.0,-0.48049176551577766,88.40146228506228,0.006565539352019068,82.55997137837628,83.212065,80.5258,79.3688,79.962,0.016560946923516034
2010-07-07,1.6207928571428556,328912894.0,-0.26203126600665727,88.3999398596735,0.03149726340829156,82.49413600900711,83.19254,81.9674,81.8687,79.5707,0.016666242100784795
2010-07-08,1.6261357142857114,273274023.0,-0.04830838136110627,88.4092563772694,0.009881676391587962,82.51161829386358,83.235385,82.7675,82.6777,82.5532,0.01668526379667408
2010-07-09,1.6417285714285685,187935438.0,0.13928353564236073,88.34246508903783,0.007497789609531969,82.58647369444799,83.1892,83.3073,83.2976,82.6525,0.015491038270127109
2010-07-12,1.569271428571426,170157614.0,0.26408453816538713,88.23674280719193,0.0006206661416414968,82.65912381878628,83.126085,83.5139,83.3493,83.0153,0.015579372586971127
2010-07-13,1.5450785714285697,276104509.0,0.41922808409965095,88.24929355271635,0.015066713217747402,82.84445488366377,83.13187500000001,84.9364,84.6051,84.2213,0.015241607177923201
2010-07-14,1.5274428571428555,239036913.0,0.5036166894014349,87.97501652465397,-0.000100466756732135,83.01132584712437,83.04119999999999,84.9285,84.5966,84.3267,0.014481496255592684
2010-07-15,1.516842857142856,301134955.0,0.5395855493236883,87.6932220733007,0.0001773120905568376,83.16373290930301,82.95251499999999,84.9124,84.6116,84.5629,0.01531056247207166
2010-07-16,1.6027714285714276,366400999.0,0.3929039264951476,87.18080571843355,-0.027451318731710517,83.08041548936939,82.74127999999999,84.2625,82.2889,84.1666,0.013880492523172798
2010-07-19,1.6152785714285716,241994963.0,0.3179002310560093,86.70355544783325,0.005929110730608821,83.05149972847707,82.57057,83.0421,82.7768,82.5941,0.013806094644163294
2010-07-20,1.5484285714285722,334606179.0,0.3187269966906523,86.31865551040791,0.011137178533115655,83.11313784957449,82.45835,83.7686,83.6987,81.6831,0.013913850673753916
2010-07-21,1.5727571428571443,342855446.0,0.2374907063458258,86.09854037385391,-0.013102951419795032,83.06445805437691,82.36189,84.1504,82.602,84.1324,0.014433009213687925
2010-07-22,1.600757142857145,356146176.0,0.2962749369747387,86.12734636059245,0.022337231544030438,83.19613823967435,82.370785,84.8174,84.4471,83.5914,0.01353360920884589
2010-07-23,1.5932428571428605,287762871.0,0.36907564857536856,86.44674208550661,0.008862352881271109,83.38655364541965,82.486785,85.3238,85.1955,84.2776,0.013626824566591806
2010-07-26,1.531021428571432,236055554.0,0.4528517225733314,86.88946798427106,0.010043957720771624,83.64032948871302,82.62825000000001,86.1516,86.0512,85.3505,0.013622194381378563
2010-07-27,1.4099357142857178,265514853.0,0.4829318951120197,87.30912222532976,-9.877840169571086e-05,83.86912668026417,82.78259,86.6436,86.0427,86.5403,0.01302500337449426
2010-07-28,1.4001500000000036,211338376.0,0.4442340647679678,87.57786740752714,-0.006007482331446975,84.02690509166757,83.03885499999998,86.1433,85.5258,85.8722,0.013052453856370896
2010-07-29,1.4752214285714322,285336877.0,0.3693212264248012,87.64206064424732,-0.004966922262054313,84.12919984484209,83.31197999999999,86.2687,85.101,86.0245,0.013047243547587857
2010-07-30,1.5198071428571456,285235134.0,0.3007813723681574,87.55664584740515,-0.00020681308092738762,84.22007605009523,83.60198,85.5497,85.0834,84.23,0.013674528310417511
2010-08-02,1.5538500000000022,244009403.0,0.3622604492510568,87.56067973424567,0.022467367312542837,84.48435452151473,84.009175,87.1471,86.995,86.4006,0.013693561164105921
2010-08-03,1.537864285714287,190083597.0,0.3529933763694572,87.35795476177954,-0.0047186619920684975,84.68436837660856,84.36996,87.0045,86.5845,86.7834,0.013363170837530108
2010-08-04,1.4864357142857156,205007477.0,0.36232768950417493,87.62823761131459,0.0067078980648961,84.92064757883632,84.63479,87.2716,87.1653,86.8246,0.013346340012025662
2010-08-05,1.3585928571428585,182069089.0,0.33931183571672086,87.88896506221643,-0.0010118705494044132,85.12602399989953,84.85476000000001,87.1298,87.0771,86.6092,0.012960493891344271
2010-08-06,1.3870714285714294,310713693.0,0.2794899577646729,88.07682079301183,-0.004065362764722288,85.27812647609957,85.02603500000001,86.861,86.7231,86.1988,0.01296973270809909
2010-08-09,1.283364285714286,156570316.0,0.2508857586499673,88.30599639465645,0.005275411049651085,85.45931443075675,85.21759999999999,87.3358,87.1806,87.1298,0.013003163501540594
2010-08-10,1.2387928571428566,314845599.0,0.18377004386859086,88.46682615486532,-0.005357843373411081,85.57876067544657,85.32302,87.1749,86.7135,86.4284,0.012729694231274
2010-08-11,1.260485714285713,354366474.0,-0.027463221709888908,88.46888016596664,-0.027627762689777152,85.4586691825469,85.30908000000001,85.4138,84.3178,85.3813,0.012638397346071023
2010-08-12,1.261642857142856,310472962.0,-0.19687973091046884,88.48549570026738,-0.005924016044062011,85.30244354611385,85.26941500000001,84.1149,83.8183,83.0536,0.01261654585028613
2010-08-13,1.2297357142857135,205690334.0,-0.3149297046205459,88.34430243432786,-0.003000538068655568,85.13714416076967,85.33331000000001,84.0652,83.5668,83.5609,0.012550298199893352
2010-08-16,1.244107142857141,191688224.0,-0.37997847865009915,88.26359331461525,-0.00040327019821264026,84.98437805022017,85.37112499999999,83.8003,83.5331,82.9904,0.01266118803601692
2010-08-17,1.296199999999999,223280784.0,-0.3405161867115998,88.22649802572909,0.012167631753161203,84.94296109305635,85.41366500000001,85.1774,84.5495,84.2451,0.011424529103487437
2010-08-18,1.245121428571428,237086683.0,-0.292055999358095,88.03024750627752,0.001788301527507589,84.91988860800336,85.5186,85.1678,84.7007,84.5064,0.011791803734109998
2010-08-19,1.2702785714285707,344567135.0,-0.3433494463536339,88.13241845025223,-0.017365854119269386,84.75892778819352,85.45773499999999,84.474,83.2298,84.2625,0.011727264434834581
2010-08-20,1.1880214285714277,271812144.0,-0.3773053451297578,88.24478553376208,-0.003290888599996607,84.58721085598461,85.34575500000001,83.2785,82.9559,82.9827,0.011744947401924647
2010-08-23,1.220564285714285,203211432.0,-0.4002369321627174,88.2922556784609,-0.003770678155501848,84.40205744112893,85.17535000000001,83.7765,82.6431,83.358,0.011675484010838755
2010-08-24,1.2860571428571421,363678521.0,-0.472390743324926,88.45184705657724,-0.014828824184959311,84.11782339911665,84.944095,82.085,81.4176,81.7462,0.011712710766200476
2010-08-25,1.3495142857142852,352865289.0,-0.4718493595822594,88.5290425651394,0.0039414082458830635,83.89122117062935,84.75473,82.0459,81.7385,80.9699,0.011753849458358908
2010-08-26,1.3368857142857138,290840727.0,-0.48023748892826007,88.65006165259942,-0.006721434819577135,83.63387629723607,84.559135,82.2335,81.1891,82.1271,0.011026136275567125
2010-08-27,1.4350499999999988,298734027.0,-0.37718459636088797,88.61572245447758,0.015525483100564084,83.52108807845168,84.427445,82.5281,82.4496,81.6993,0.01128470483062763
2010-08-30,1.4330642857142846,216481875.0,-0.36561238962031867,88.37449260931494,-0.014509470027750382,83.30510826145628,84.14036,82.4803,81.2533,82.2335,0.011068107335120612
2010-08-31,1.3352285714285708,354881768.0,-0.33462807340459466,88.13102000018804,3.446013884983977e-05,83.10996461750806,83.87393999999999,81.7671,81.2561,80.9537,0.012129499848794235
2010-09-01,1.4239214285714266,347033641.0,-0.13779733233166658,87.66481485039758,0.029836529195961796,83.16430132060252,83.6997,83.8003,83.6805,82.3481,0.011550859524406246
2010-09-02,1.4374642857142834,202182371.0,0.04773690076040582,87.22496162094812,0.009265002001661098,83.28730119483086,83.568635,84.474,84.4558,83.8901,0.011690527172104037
2010-09-03,1.443957142857142,221049514.0,0.2381623840937952,86.99042147593195,0.013225853049760993,83.50496774770411,83.51111999999999,85.6513,85.5728,85.2991,0.011727001002815492
2010-09-07,1.4020428571428565,183980270.0,0.2870410761237148,86.45472004639052,-0.011500149580240426,83.60818034316087,83.381525,85.2714,84.5887,85.1602,0.011811403132349614
2010-09-08,1.3880928571428564,194694961.0,0.345511976469846,86.09412539749745,0.007173534999355619,83.75935364381222,83.30562499999999,85.542,85.1955,84.7504,0.011794126049053413
2010-09-09,1.3268428571428572,190519862.0,0.3925301465653053,86.30868887527183,0.00461878855103853,83.93360567773487,83.36918499999999,86.1584,85.589,86.1336,0.011786436391614544
2010-09-10,1.3001857142857156,135361327.0,0.4302805129509457,86.64189394401379,0.004830059937608756,84.13063370842679,83.47839,86.0982,86.0024,85.7468,0.011951271408427229
2010-09-13,1.2987428571428592,230952659.0,0.49480880535360416,87.17781363769059,0.011283406044482622,84.40131621238615,83.64869,87.1567,86.9728,86.8705,0.011241710912913405
2010-09-14,1.2474071428571452,271891891.0,0.5063186820846262,87.63696968549279,-0.0006059365686743617,84.64120038263508,83.81804000000001,87.4086,86.9201,86.7988,0.011226490227602151
2010-09-15,1.2029142857142878,218470360.0,0.5072824388006216,88.06100756693037,0.003800041647443963,84.88969558428889,83.953085,87.3608,87.2504,86.6619,0.011160703625655653
2010-09-16,1.1515000000000017,259106561.0,0.47813147905528053,88.43305165106581,-0.00021891017118539933,85.11270552864232,84.07961499999999,87.2792,87.2313,86.9815,0.011198245305923497
2010-09-17,1.059350000000002,198778214.0,0.4036061456762712,88.75358624866344,-0.0050578175494347686,85.27245738305734,84.25763,87.3079,86.7901,87.2235,0.01151200671959385
2010-09-20,1.0796642857142882,278312155.0,0.4166808664802433,89.28213116686686,0.015327785081478282,85.54369001324235,84.515855,88.3081,88.1204,87.1039,0.011486142644894348
2010-09-21,1.0710571428571458,348011425.0,0.3863491267835867,89.69439667216398,-0.002094861121828807,85.77151001198118,84.78049,88.6067,87.9358,88.1847,0.011479440158980213
2010-09-22,0.9626785714285749,247929352.0,0.3135150605879299,89.87353455954403,-0.00495133949995339,85.9361662013163,85.08462999999999,88.2985,87.5004,87.7854,0.010299177509252534
2010-09-23,0.9874285714285743,262101594.0,0.20015661530323847,89.91208413592871,-0.008018249059432861,86.01832180119094,85.337645,87.6898,86.7988,86.7901,0.01080045344221047
2010-09-24,1.0350000000000026,196799453.0,0.22580964210232757,90.060674220715,0.020607427752457472,86.26300543917274,85.707565,88.6603,88.5875,87.7501,0.010832409133321041
2010-09-27,1.005821428571431,166891263.0,0.19571503486053587,90.19386831028251,-0.004752363482432696,86.444290635442,85.99341000000001,88.7235,88.1665,88.6242,0.010828582773579724
2010-09-28,1.040064285714288,271122490.0,0.17833350242319324,90.05050388803102,0.0034933903466737018,86.63764390825705,86.35446999999999,88.7685,88.4745,88.2803,0.010674334903478437
2010-09-29,1.021878571428573,232804372.0,0.13957746813937888,89.61823489249674,-0.0018050398702451082,86.79737305985161,86.70740500000001,88.6699,88.3148,88.2449,0.010703799322155268
2010-09-30,1.1054285714285723,372020690.0,0.08289647274471013,89.51970496770821,-0.0029157060877679324,86.9173661017705,86.926245,89.3485,88.0573,88.7772,0.010104827876051863
2010-10-01,1.0888071428571433,201692259.0,0.05758505482205234,89.52205525404712,0.004162062656929091,87.06083599683998,87.124645,88.8135,88.4238,88.695,0.010214389879811981
2010-10-04,1.1132642857142858,215236618.0,-0.013252035209555313,89.52981939314638,-0.007618989457589435,87.12648018761713,87.23351,88.6162,87.7501,88.2382,0.010681409333900396
