Date,RSI_14,MACD_Histogram,MACD,rolling_logvol_30,OBV,Close,Low,High,Open,MACD_Signal,log_returns
2011-12-29,59.41411349151504,0.046279364872770956,0.059343996412508204,0.013350705904124452,-2038138611.764196,20.529,20.4014,20.5506,20.4761,0.013064631539737248,-0.0022871866614336527
2011-12-30,54.26677713338856,0.04006018760567587,0.06313986604683208,0.01252917917071782,-2072863864.5285158,20.4821,20.4412,20.6054,20.5125,0.023079678441156215,0.030247634531302133
2012-01-03,67.00995299972355,0.0739930040680182,0.11557093352617898,0.013095377439075136,-1990813847.5147378,21.1111,20.823,21.2684,20.8914,0.04157792945816077,0.02355153759159871
2012-01-04,70.14635976982737,0.12311020911815518,0.19546569085585475,0.013522821094737828,-1888756765.002658,21.6142,21.1276,21.6729,21.161,0.07235548173769957,0.010337698212286856
2012-01-05,75.12634719600565,0.16111607727113073,0.273750578326613,0.0133070799681915,-1817672149.613564,21.8388,21.5312,21.8808,21.6073,0.11263450105548226,0.0150112230927922
2012-01-06,77.94896082910793,0.1965435552440362,0.3583139451105275,0.013273146515678323,-1691608239.307744,22.1691,21.7158,22.2392,21.748,0.1617703898664913,-0.012779160985664907
2012-01-09,69.52656840191985,0.1890061720245956,0.39802810489723583,0.013264531053709063,-1767288194.480958,21.8876,21.8712,22.1691,22.1279,0.20902193287264023,0.0034753771463098995
2012-01-10,78.24617959765656,0.17733116331028576,0.4306858870104975,0.013091972151308622,-1691232527.770954,21.9638,21.8956,22.2062,22.0135,0.2533547237002117,-0.004183791538923415
2012-01-11,72.91901300296915,0.15255563499718566,0.4440492674466938,0.012690471996080779,-1774359743.69311,21.8721,21.5925,22.0761,21.6404,0.29149363244950816,0.009944853450070045
2012-01-12,79.95925988796462,0.14032264486422763,0.46689693852979275,0.012708992525274469,-1711777525.705989,22.0907,21.8154,22.1085,21.9658,0.3265742936655651,0.009026304081987253
2012-01-13,80.99301284734516,0.13510466129020277,0.4954551202783186,0.011823267262916763,-1635473690.6176658,22.291,21.9277,22.291,22.0381,0.36035045898811585,0.00013008888677956467
2012-01-17,79.90604894985869,0.12165154555576657,0.5124148909328241,0.011496079816814551,-1543724701.1317208,22.2939,22.2276,22.6018,22.4043,0.39076334537705754,-0.0009154674234861604
2012-01-18,79.30602148351451,0.10197782303437375,0.5182356241700248,0.011469419945145947,-1625915427.6042027,22.2735,22.0664,22.4081,22.3037,0.41625780113565103,-0.004048861729292417
2012-01-19,81.52147410219783,0.0747623362475558,0.5097107214450958,0.011183991107867532,-1719745727.6071517,22.1835,22.1124,22.4396,22.1993,0.43494838519754,0.055133590583348414
2012-01-20,86.647033652999,0.13006402025699232,0.5975284105187804,0.014638938576038197,-1509479180.8427618,23.4409,22.6815,23.4631,22.7285,0.46746439026178804,0.0005288500620121215
2012-01-23,87.72090188909196,0.15443742897639423,0.6605111764822809,0.014601412610530296,-1413048585.6868947,23.4533,23.1556,23.6282,23.3156,0.5060737475058866,-0.013072586490252742
2012-01-24,78.19037078029885,0.13756570599372864,0.6780308799980475,0.01479201131992247,-1473001925.5685387,23.1487,23.0196,23.3304,23.26,0.5404651740043188,0.00751852500557816
2012-01-25,76.01046992938885,0.1260010433063079,0.6979664781372037,0.01474310282126298,-1397922015.8260276,23.3234,22.9358,23.3901,22.9417,0.5719654348308958,-0.0020515468900717962
2012-01-26,73.10859495625326,0.10388236986036181,0.7018183971563481,0.014624133765847881,-1460161491.2654836,23.2756,23.1946,23.432,23.3674,0.5979360272959863,-0.009241041136359898
2012-01-27,64.91011160863461,0.06545849792051706,0.6797591496966326,0.01481307939747795,-1516172295.1620886,23.0615,23.0137,23.3012,23.2286,0.6143006517761156,0.012800664230161551
2012-01-30,74.44983711189417,0.05130348289434339,0.6784300053940449,0.014743051414780078,-1451393178.6229627,23.3586,22.7462,23.3674,22.8662,0.6271265224997015,-0.0024603632658246966
2012-01-31,72.36903726500307,0.03036145365498677,0.665078339568435,0.014761801150780877,-1515499470.6008687,23.3012,23.0615,23.4359,23.4016,0.6347168859134482,0.012072134905225065
2012-02-01,76.91388688024652,0.027917604040075816,0.669613890963543,0.014642741799804997,-1429830380.6318576,23.5842,23.4787,23.7083,23.4925,0.6416962869234671,0.0018639176461562382
2012-02-02,75.57300156348762,0.021880114160383823,0.6690464296239469,0.014003853324279197,-1363634885.5235326,23.6282,23.4409,23.8021,23.6203,0.6471663154635631,0.009540348966344694
2012-02-03,75.78405830557668,0.025503549819735905,0.679045752738233,0.013787806447418949,-1315761376.2948346,23.8547,23.7386,23.9838,23.7816,0.6535422029184971,-0.0013003793905997441
2012-02-06,74.99346490654816,0.018501143777101547,0.6766686326398741,0.013552829881111885,-1351302201.5008326,23.8237,23.6401,23.8392,23.722,0.6581674888627725,0.005020181245834487
2012-02-07,76.4264691920631,0.014793661329128294,0.6766595655241829,0.013538482869666439,-1301561975.0440357,23.9436,23.7063,24.0542,23.7386,0.6618659041950546,0.010192785487554621
2012-02-08,80.24553571428577,0.021314742809374065,0.6885093327067722,0.013556475016857777,-1238616708.1018736,24.1889,23.8392,24.1967,23.8872,0.6671945898973981,0.003516088057957365
2012-02-09,69.44003733084466,0.023639255545240268,0.6967436593289484,0.013527526511099385,-1174646634.0928497,24.2741,24.0483,24.3003,24.2386,0.6731044037837082,-0.008738703023401028
2012-02-10,63.01562900333079,0.004242151293816887,0.6784070929009793,0.013542576784271097,-1231185620.6068068,24.0629,23.9515,24.3003,24.1751,0.6741649416071624,0.0026271516341934095
2012-02-13,73.2682694596524,-0.01024453341348086,0.6613592748403114,0.013547031696876644,-1188952392.6350338,24.1262,24.0071,24.2741,24.1664,0.6716038082537923,-0.004253381282601874
2012-02-14,67.26654176116755,-0.03144528386137624,0.632297203427072,0.013590101916508826,-1264059816.4640517,24.0238,23.7063,24.1889,24.0862,0.6637424872884482,-0.006778724221762509
2012-02-15,63.67200261352491,-0.059493910171377395,0.5893750995742266,0.012912259023000338,-1318600895.7515128,23.8615,23.848,24.1341,24.0862,0.648869009745604,0.04020105287074529
2012-02-16,80.59090596409158,-0.017406362229017147,0.6271110569593326,0.014082688463481019,-1199354494.682953,24.8403,24.0629,25.0544,24.0629,0.6445174191883497,-0.001014995435076598
2012-02-17,77.63232783153101,0.002401620309243402,0.647519444574904,0.01407675689388218,-1287546080.894425,24.8151,24.5785,24.8735,24.7748,0.6451178242656606,0.0061947314064060965
2012-02-21,80.52556454269289,0.01865025081373828,0.6684306377828335,0.013935862623083538,-1223539858.9412038,24.9693,24.7387,25.1032,24.7613,0.6497803869690952,-0.005534061769551796
2012-02-22,74.10614201229164,0.013138902830015842,0.6662040155066151,0.013696408307085801,-1285552058.0336437,24.8315,24.7613,25.1587,24.9782,0.6530651126765993,0.003300830616211332
2012-02-23,74.48194423282024,0.00828129391532928,0.663416730070761,0.013696766632663188,-1241435232.1216207,24.9136,24.6176,25.0855,24.7994,0.6551354361554317,0.0034819855631802645
2012-02-24,73.04876086256826,0.004375529912560405,0.6606048485461322,0.013606160559784248,-1196636385.7145746,25.0005,24.8071,25.0171,25.0005,0.6562293186335718,-0.004188676672222276
2012-02-27,70.95072486421007,-0.010953563109166842,0.6425373647471133,0.013654162760635379,-1240166131.8277886,24.896,24.6989,25.0171,24.7826,0.6534909278562802,0.016492426561051494
2012-02-28,73.94504416094207,0.0004754230084630384,0.654085206616859,0.013816296365725048,-1183224096.8110595,25.31,24.9214,25.355,24.942,0.6536097836083959,-0.004284154019125422
2012-02-29,68.64622068406904,-0.005249939228071265,0.6470473595733068,0.01388484369088957,-1257926879.0764065,25.2018,25.0994,25.4116,25.3249,0.6522972988013781,0.0174448984216823
2012-03-01,72.30028623471243,0.013792989072767048,0.6695385351423369,0.014060287736008138,-1160531497.1635444,25.6453,25.2946,25.7222,25.3473,0.6557455460695698,-0.0066509636689137406
2012-03-02,73.28234208097064,0.008178366508157175,0.6659685042047663,0.014123993610221946,-1220111805.8640754,25.4753,25.4136,25.7624,25.6618,0.6577901376966091,-0.008665401506848655
2012-03-05,67.70229175157542,-0.01579356325991421,0.6380481836217164,0.010624163076592332,-1277048019.4513235,25.2555,25.1109,25.4509,25.4215,0.6538417468816307,-0.007767013900881789
2012-03-06,65.7842629542754,-0.048421701650265825,0.5933146198187984,0.01078361148721579,-1342448441.0031395,25.0601,25.0074,25.3952,25.0241,0.6417363214690642,0.009045126109504077
2012-03-07,71.30014037812492,-0.05765334656255705,0.5696696382658679,0.010453851979281673,-1313487048.4306915,25.2878,25.0386,25.3473,25.1442,0.627322984828425,0.005273206682519269
2012-03-08,61.610067918497855,-0.05760404130729779,0.5553179331943028,0.010427992810768748,-1267211111.0435715,25.4215,25.3336,25.5786,25.4275,0.6129219745016006,-0.0006886307342401904
2012-03-09,61.80018434657152,-0.06125814045884492,0.5363492989280445,0.010408757643364464,-1310816049.4264646,25.404,25.3473,25.5386,25.4909,0.5976074393868894,0.001534014106944261
2012-03-12,59.951262551993615,-0.06329659013102706,0.5184867017231056,0.010157646849218471,-1267905753.1676207,25.443,25.271,25.5709,25.3952,0.5817832918541327,0.019468876835909033
2012-03-13,70.26800364630813,-0.03463855082448153,0.5384851033235307,0.010442231057770665,-1206264620.5494378,25.9432,25.531,25.9595,25.6042,0.5731236541480123,0.003267190758065385
2012-03-14,70.29832805157905,-0.014667376210985017,0.5547894338842809,0.010381717241637965,-1153392615.5329509,26.0281,25.8005,26.109,25.817,0.5694568100952659,0.0022527156273494933
2012-03-15,69.99006293474662,-0.002826474943334656,0.5659237164160977,0.010262409950128169,-1091601454.664094,26.0868,25.8699,26.161,26.0417,0.5687501913594324,-0.007634447337994303
2012-03-16,67.65208110992526,-0.013103270369289266,0.5523711033978209,0.010454928225256049,-1174239846.606525,25.8884,25.8093,26.1675,26.1365,0.5654743737671102,-0.012340005750257434
2012-03-19,54.80567323632349,-0.04427510175096683,0.5101304965784017,0.01074535451056585,-1230649488.042228,25.5709,25.531,25.897,25.8239,0.5544055983293685,-0.00654834424001643
2012-03-20,53.645607961921264,-0.0771976058717807,0.45790859098964276,0.010848478088470124,-1282991421.497047,25.404,25.2038,25.531,25.5083,0.5351061968614235,-0.0024277596147095327
2012-03-21,43.66662484840888,-0.10259559672219287,0.40686170095868235,0.010865522094472035,-1330760721.404649,25.3424,25.271,25.531,25.404,0.5094572976808752,0.0028055814761984567
2012-03-22,48.65430752453649,-0.11323714190732548,0.36791087029671843,0.010754067203774446,-1290780942.575347,25.4136,25.2477,25.4831,25.2631,0.4811480122040439,0.00031080887275128745
2012-03-23,53.989233874843784,-0.11785335321412649,0.3338313206863859,0.010750772537996325,-1245558546.732724,25.4215,25.1891,25.4986,25.4909,0.45168467390051237,0.017863604927638128
2012-03-26,67.48741145344371,-0.08944530690312713,0.3398780402716035,0.010968668733506983,-1199277024.418093,25.8797,25.531,25.897,25.5709,0.42932334717473064,-0.0021584578893567036
2012-03-27,62.3440018420446,-0.07442590768808433,0.3362909625646253,0.011000399598063735,-1244954636.388848,25.8239,25.7292,25.9695,25.9276,0.41071687025270964,-0.010185721920416444
2012-03-28,53.05936073059359,-0.08155602009845209,0.3087718451296446,0.01117360439415925,-1297019878.918052,25.5622,25.443,25.9695,25.8327,0.3903278652280967,-0.002110808392816829
2012-03-29,52.23254420137845,-0.08874805180557133,0.2793928004711326,0.011078242072433868,-1343659845.054096,25.5083,25.2631,25.5622,25.4136,0.3681408522767039,0.004431856328568116
2012-03-30,53.70508671479545,-0.08472928698969978,0.2622292435395792,0.008467194708506461,-1303680040.629345,25.6216,25.443,25.737,25.7067,0.346958530529279,0.0009245732310046522
2012-04-02,42.29715054041469,-0.07941942988882217,0.24768424316825133,0.00845842380712846,-1258536093.821645,25.6453,25.3717,25.779,25.5865,0.3271036730570735,-0.011037358344502781
2012-04-03,34.40829930056806,-0.0928748306911979,0.21101013469307617,0.00868244040121591,-1312366946.42657,25.3638,25.1442,25.5622,25.5231,0.30388496538427406,-0.023019776051644434
2012-04-04,25.456810631229203,-0.1360457799249163,0.13382774047812873,0.00963743518956542,-1374634701.76844,24.7866,24.6597,25.1645,25.1403,0.269873520403045,0.009688018039680668
2012-04-05,34.01567782442318,-0.14303393304767792,0.0910811040934476,0.009783690753906704,-1310260617.891485,25.0279,24.6597,25.1157,24.7407,0.23411503714112553,-0.013232494373833368
2012-04-09,33.8709677419354,-0.16304629042027635,0.0303071741157801,0.01005958165797471,-1344198418.400925,24.6989,24.5952,24.9343,24.7925,0.19335346453605645,-0.020542448001378503
2012-04-10,30.133289452032216,-0.20085448975005746,-0.05771464765151535,0.010694762009598508,-1412369254.761915,24.1967,24.0629,24.7682,24.6655,0.1431398420985421,-0.004203609692786465
2012-04-11,29.742723492723428,-0.22180528386933565,-0.13411676273812745,0.010186270124501542,-1466534638.8936749,24.0952,24.0071,24.2455,24.1889,0.0876885211312082,0.020859800723973268
2012-04-12,38.47116724986492,-0.19169588429858123,-0.15193133424201832,0.010965771962250338,-1418300776.422885,24.6031,24.1577,24.6501,24.2055,0.0397645500565629,-0.0054123139695755424
2012-04-13,36.934065934065934,-0.17161239251374172,-0.17475094058561425,0.010435537855563155,-1468354238.9908988,24.4703,24.3958,24.7467,24.5306,-0.0031385480718725267,0.008654610276064291
2012-04-16,32.372956252761824,-0.1364256131156009,-0.17367056446637363,0.010551723094776968,-1420346434.523634,24.683,24.4391,24.7682,24.6099,-0.03724495135077275,0.011732548548209957
2012-04-17,38.29752066115704,-0.08828992481576768,-0.14760735737048236,0.010700444071409087,-1377077693.419558,24.9743,24.7768,25.0994,24.8354,-0.05931743255471468,-0.009834258260301343
2012-04-18,38.48091455144352,-0.06854735550879461,-0.14500162694070795,0.010756211028865013,-1428144384.696012,24.7299,24.6501,24.8659,24.8403,-0.07645427143191334,-0.004234607272447211
2012-04-19,37.94938989435755,-0.05855165676954077,-0.14964384239383932,0.010624763967382326,-1497033599.378921,24.6254,24.5717,25.1587,24.7211,-0.09109218562429855,0.04450084465639441
2012-04-20,51.331734680769046,0.02312737229368675,-0.06218297025719011,0.013447630000900669,-1363497813.690391,25.746,25.4509,26.1189,25.531,-0.08531034255087686,-0.009275385837425848
2012-04-23,48.59763337837284,0.05871812967222964,-0.011912680460589797,0.013562989209838462,-1444949330.214915,25.5083,25.4371,25.8093,25.6618,-0.07063081013281944,-0.006331673911037228
2012-04-24,49.8268298314477,0.0683169092441293,0.014765326422342184,0.01361098531722407,-1496366774.391525,25.3473,25.2789,25.8239,25.5786,-0.05355158282178711,0.008782770691765385
2012-04-25,58.89128216755472,0.08550980223773277,0.05333566997537886,0.013214565528494428,-1417670630.741257,25.5709,25.31,25.6655,25.3473,-0.03217413226235392,-0.002831437484316542
2012-04-26,55.54874454791938,0.08748271768120514,0.0771792648391525,0.013201806809308972,-1468431774.780114,25.4986,25.3473,25.5955,25.5083,-0.010303452842052637,-0.0041421270498393425
2012-04-27,58.64008561686455,0.07750086708668706,0.08657263101630619,0.013204362464727023,-1520590005.584492,25.3932,25.316,25.5865,25.5073,0.009071763929619128,0.0011138510283795386
2012-04-30,67.27990970654628,0.06890504734377,0.09520307310933163,0.01314694387188759,-1475634923.517884,25.4215,25.3473,25.4986,25.3952,0.02629802576556163,-3.9337555569461936e-05
2012-05-01,69.24350225061711,0.05960166587078762,0.10080010810404616,0.012958858905782019,-1530830206.1637151,25.4205,25.3707,25.6754,25.4499,0.04119844223325854,-0.006511981335572082
2012-05-02,60.52054441075921,0.03974055592427489,0.09087413713860215,0.012958246003400542,-1577907322.134427,25.2555,25.1274,25.3473,25.2946,0.05113358121432726,-0.001513686868721615
2012-05-03,62.425149700598794,0.02230472151651041,0.07901448310996528,0.012953889958754981,-1617576639.39945,25.2173,25.0994,25.3326,25.316,0.05670976159345487,-0.02461717119746759
2012-05-04,48.8419198590929,-0.029442975585230798,0.019906042111916378,0.013684013612605107,-1690521315.151627,24.6041,24.5561,25.0649,24.9821,0.049349017697147175,-0.010865963234690194
2012-05-07,40.59329803909973,-0.07775300256028927,-0.047842235503214425,0.01379655464411556,-1751773762.410581,24.3382,24.2741,24.5072,24.3805,0.029910767057074857,-0.004781692914368183
2012-05-08,42.19441711756027,-0.11163877219557605,-0.10963769818739522,0.013314396145281548,-1811724525.3421712,24.2221,23.9573,24.4447,24.2046,0.0020010740081808434,0.008595564429231838
2012-05-09,47.10788109846908,-0.113699397119197,-0.1401231723908154,0.01345970666050438,-1748376851.831159,24.4312,23.8986,24.484,23.975,-0.02642377527161841,-0.0007657077950140407
2012-05-10,20.438927067169217,-0.10998313642214043,-0.16390269579929395,0.013368056227840847,-1803467700.9397392,24.4125,24.182,24.6351,24.5082,-0.05391955937715352,0.013718071526318269
2012-05-11,33.8938428874735,-0.07987746789357822,-0.1537663942441263,0.01365382787951454,-1747400219.4992263,24.7497,24.3706,25.0426,24.3706,-0.07388892635054808,-0.015764198234799447
2012-05-14,30.924799504087417,-0.0808506956717909,-0.17495229594028672,0.013872581993401955,-1798421688.7320304,24.3626,24.3305,24.6521,24.479,-0.09410160026849582,-0.008889020714609763
2012-05-15,22.331040379308988,-0.09012355091391747,-0.20675603891089267,0.013924664477084814,-1875766582.9750793,24.147,24.1022,24.6196,24.4927,-0.1166324879969752,-0.010340268963822442
2012-05-16,20.90062563654881,-0.10600016303603052,-0.24913269179201336,0.013909648708188574,-1950912973.3194084,23.8986,23.7699,24.2386,24.2299,-0.14313252875598284,-0.005938446642673573
2012-05-17,20.629734678490664,-0.11811989971688897,-0.29078240340209405,0.013357498563767613,-1998783181.7586854,23.7571,23.7493,24.147,23.975,-0.17266250368520508,-0.01536765772679341
2012-05-18,17.51354470554287,-0.1410712840565092,-0.34900160875584163,0.01342255034205556,-2069083624.1821413,23.3948,23.3195,23.8275,23.8127,-0.20793032469933243,0.016234391205827852
2012-05-21,26.539472180966484,-0.12173013274323313,-0.36009299062837385,0.013667039156885495,-2020559396.6717453,23.7777,23.2296,23.8127,23.263,-0.23836285788514072,0.00037002620039487373
2012-05-22,28.041853512705515,-0.10049147497505717,-0.3639772016039622,0.013174440791760826,-1971138148.9216542,23.7865,23.5832,23.8834,23.7337,-0.263485726628905,-0.0218801627706738
2012-05-23,24.544693322168683,-0.11236275083331487,-0.4039391651705486,0.013726286962493556,-2055007342.1719801,23.2717,22.8967,23.4984,23.4601,-0.29157641433723375,-0.001518015432954239
2012-05-24,28.917594105496804,-0.11350771250740066,-0.43346105497148457,0.013081336865372717,-2109191061.8613522,23.2364,22.9877,23.42,23.3107,-0.3199533424640839,-0.00029268712815999935
2012-05-25,31.42799705153118,-0.10579209701531461,-0.4521934637332272,0.01306739202875254,-2146105225.349183,23.2296,23.1886,23.469,23.34,-0.3464013667179126,0.017013586421917467
2012-05-29,40.9108995745462,-0.0668145062266039,-0.4299194995011675,0.013381887047276407,-2098868479.762043,23.6282,23.3547,23.7571,23.4837,-0.3631049932745636,-0.007514983486846672
2012-05-30,34.854245880861825,-0.04686056643582026,-0.4216807013193389,0.013187774630850984,-2150896932.413129,23.4513,23.2785,23.5666,23.4601,-0.3748201348835186,-0.005044405647121996
2012-05-31,33.81620778597562,-0.036010635928640955,-0.4198334297943198,0.013119694986236738,-2199861994.479387,23.3333,23.134,23.5148,23.42,-0.38382279386567886,-0.02565489824133653
2012-06-01,22.026198439241895,-0.06153937281457933,-0.46074700988390305,0.01381353681479991,-2270717832.6041927,22.7423,22.7334,23.1497,22.9877,-0.3992076370693237,0.0034238641428927644
2012-06-04,26.48144194699438,-0.06569701730601907,-0.4813289087018475,0.01065267336808918,-2210761037.3366017,22.8203,22.6357,23.0051,22.8811,-0.41563189139582846,-0.0016665720285815675
2012-06-05,27.997936349272862,-0.06349483672830242,-0.49500043730620646,0.010613765279973937,-2267940640.1194715,22.7823,22.6945,22.9777,22.7881,-0.43150560057790405,0.029317187109064856
2012-06-06,43.79018324978052,-0.011596481615057441,-0.44600120259672593,0.01219462373547749,-2218441695.8407307,23.4601,23.0275,23.4759,23.0764,-0.4344047209816685,-0.00412185011543511
2012-06-07,44.35550965372809,0.01934228902247004,-0.41022685970358097,0.012006169703293974,-2265719467.8651156,23.3636,23.3195,23.7415,23.6945,-0.429569148726051,0.014439242091902905
2012-06-08,54.455416955416936,0.06332169841895607,-0.350417025702356,0.012421850732853032,-2212486230.1468225,23.7034,23.222,23.7259,23.347,-0.4137387241213121,-0.02579886733687878
2012-06-11,40.79804560260584,0.0528129654659803,-0.34772251728883674,0.013133473935450724,-2270485864.0990143,23.0997,23.0365,23.8275,23.762,-0.40053548275481704,0.01339490990387142
2012-06-12,45.293099556023776,0.06698856014001964,-0.3167997825797926,0.01345851171919648,-2226277669.591985,23.4112,23.0521,23.42,23.263,-0.3837883427198122,-0.005349335524958773
2012-06-13,50.202958185053404,0.06788999608991847,-0.29892584760741414,0.013456604325109969,-2267541828.175824,23.2863,23.222,23.5325,23.3547,-0.3668158436973326,0.007060725646580914
2012-06-14,52.88340265664833,0.0787701974595914,-0.26835309687284337,0.013559549171122329,-2218177792.402666,23.4513,23.0853,23.5482,23.4448,-0.3471232943324348,0.023065397938817
2012-06-15,59.01005413766434,0.11954611543661786,-0.19769065003666242,0.014339496541140776,-2140232074.627187,23.9985,23.5745,24.0463,23.6535,-0.3172367654732803,-0.006131642210121068
2012-06-18,52.7845579078456,0.13236700170563553,-0.15177801334123586,0.013701579733376846,-2213473921.761423,23.8518,23.7493,24.0052,23.975,-0.2841450150468714,0.028428453046801798
2012-06-19,62.02302304514021,0.17994827291916843,-0.059209673897910875,0.014579453085435729,-2118751610.0367212,24.5396,24.0219,24.8696,24.1322,-0.2391579468170793,0.007486292565606929
2012-06-20,65.14165015351784,0.21428644065444105,0.028700104000972004,0.014604765738588994,-2073401155.0313253,24.724,24.4927,24.8189,24.724,-0.18558633665346905,-0.025844788790732702
2012-06-21,64.58193907730835,0.1860114625091659,0.04692799148298832,0.015298520171818231,-2134024952.4068363,24.0932,24.0307,24.8911,24.7497,-0.13908347102617757,0.018358496225125573
2012-06-22,67.19128087191282,0.1882944283358186,0.09628456439359567,0.015679236778293724,-2077607379.4526334,24.5396,24.0052,24.5639,24.2221,-0.09200986394222292,-0.027770438341368636
2012-06-25,59.62978738508502,0.13780162652698444,0.08024216921650762,0.016262198192376263,-2123874544.7666273,23.8675,23.6791,24.2386,24.2221,-0.05755945731047682,0.005473627504688115
2012-06-26,55.29108848618263,0.10781480013768163,0.07720904286162522,0.01606787201886782,-2075808956.0081322,23.9985,23.932,24.1948,23.9838,-0.030605757276056418,0.004867605596272264
2012-06-27,57.36042596507712,0.09111988359950934,0.08329409722333025,0.01601647775881298,-2033573941.4738472,24.1156,24.0052,24.3805,24.1322,-0.007825786376179082,-0.008754559151871488
2012-06-28,52.0286012693822,0.06253605174701868,0.07034427830759427,0.015983907983805064,-2090283778.650154,23.9054,23.5148,24.0219,23.9661,0.007808226560575587,0.022668980121113413
2012-06-29,63.749187520311985,0.07624929196158364,0.10311984151255515,0.016462988328305964,-2021202279.6738372,24.4535,24.0932,24.5316,24.3382,0.026870549550971505,-0.0009123509624420337
2012-07-02,61.005610703495904,0.07917926380360077,0.12584462930547247,0.016177601658515395,-2059449293.5345552,24.4312,24.147,24.479,24.479,0.0466653655018717,0.006413783012886862
2012-07-03,63.95216767031695,0.08647170306756895,0.15475499433633289,0.015965993120746307,-2033251216.6168623,24.5884,24.1156,24.5884,24.1654,0.06828329126876394,-0.0019866477792783665
2012-07-05,61.95907782246545,0.08277264543101447,0.17174909805753202,0.015975592692197928,-2069283387.4664633,24.5396,24.2824,24.6041,24.4535,0.08897645262651756,-0.01707265317795759
2012-07-06,51.42249281397822,0.04879403003392663,0.14996899016892584,0.0157604271615371,-2117191188.4572172,24.1242,23.9418,24.5396,24.4713,0.10117496013499921,-0.005836883620584323
2012-07-09,51.49592021758837,0.015056635696562765,0.11999575475570268,0.01580576361838251,-2155575549.558134,23.9838,23.8041,24.1654,24.0765,0.10493911905913991,-0.008958528053217554
2012-07-10,40.2275208857063,-0.02148591140322982,0.07808172980510264,0.015910091095611627,-2202528402.683435,23.7699,23.5922,24.1567,24.0463,0.09956764120833246,-0.014829716210089076
2012-07-11,34.11151184325958,-0.06650128474796115,0.016441035273381033,0.015850887560347037,-2251550520.0824637,23.42,23.263,23.7699,23.7493,0.08294232002134218,-0.02289459293460397
2012-07-12,34.96964700592072,-0.12581585432216988,-0.07432749788137016,0.016333799221881256,-2331021903.8858075,22.8899,22.8117,23.3274,23.3022,0.051488356440799715,0.025900318862787257
2012-07-13,37.381828678646166,-0.11853812306122521,-0.09668429738573181,0.01701970925349892,-2282124253.0719833,23.4905,22.957,23.5666,22.9877,0.02185382567549341,0.0017863603414834128
2012-07-16,45.2509214629997,-0.10528151309093302,-0.10974806568817286,0.016303244211065514,-2247218530.8746524,23.5325,23.2141,23.6076,23.5666,-0.004466552597239843,0.007484931794406783
2012-07-17,45.9527541424093,-0.08012981222868516,-0.1046288178830963,0.016339693288221303,-2204964426.2288456,23.7093,23.34,23.8675,23.6945,-0.024499005654411137,0.026179756249302733
2012-07-18,52.72486902022231,-0.01980639469935396,-0.04925699902860359,0.016946558974794714,-2153552146.1905227,24.3382,23.5482,24.3382,23.6614,-0.029450604329249626,0.007242121747152549
2012-07-19,57.52474514353418,0.030599278955276882,0.008798494364846476,0.016191015536933914,-2095213837.3198106,24.5151,24.2824,24.6196,24.3871,-0.021800784590430406,-0.01837701303367408
2012-07-20,45.12862061980961,0.03229906237958013,0.018573043384044752,0.01656551853420221,-2175308773.416485,24.0687,24.0219,24.8189,24.7768,-0.013726018995535376,-0.028065113894041555
2012-07-23,38.803500674881334,-0.010712524895779035,-0.02711667511525917,0.01718185294499666,-2244289190.8358736,23.4026,23.1886,23.644,23.6361,-0.016404150219480135,-0.0042993505872157296
2012-07-24,35.82418551338006,-0.04336752621143411,-0.07061355798377278,0.01652278102014817,-2303990275.2575088,23.3022,23.0997,23.469,23.3722,-0.027246031772338666,-0.011138005330059734
2012-07-25,34.24429507574959,-0.07778459317862081,-0.12447677324561468,0.016458842117715394,-2361014886.319757,23.0441,23.0051,23.4448,23.3722,-0.04669218006699387,0.011502711241694281
2012-07-26,41.15203062800463,-0.07783947421018281,-0.14399152282972238,0.01657573819530775,-2304342029.451726,23.3107,23.2542,23.5832,23.3636,-0.06615204861953958,0.019835684025441284
2012-07-27,47.90706176249569,-0.04338745411301918,-0.12038636626081356,0.01692291489206176,-2248991904.562711,23.7777,23.3274,23.8586,23.5666,-0.07699891214779438,-0.003505212953539258
2012-07-30,49.213436261214284,-0.024126798569061886,-0.10715741035912174,0.016385855386689175,-2285152107.955814,23.6945,23.5482,23.8354,23.7777,-0.08303061179005986,-0.005785977883183051
2012-07-31,51.50443250796977,-0.01875672657171032,-0.10647652000469776,0.016381825236347437,-2332217978.30897,23.5578,23.4448,23.7493,23.5666,-0.08771979343298744,-0.0021587266801413436
2012-08-01,57.52469211071822,-0.016849823587888016,-0.10878207291784747,0.015450218301696607,-2371902551.486885,23.507,23.347,23.7034,23.6535,-0.09193224932995946,-0.007416724326580751
2012-08-02,47.86040940766551,-0.02501831758129197,-0.12320514630657442,0.015393030305118996,-2421344486.50467,23.3333,23.1574,23.6,23.347,-0.09818682872528245,0.018866641843444405
2012-08-03,53.007850834151135,0.0004290505579264414,-0.0976505155278744,0.015160453382457986,-2376483253.744222,23.7777,23.5666,23.932,23.6076,-0.09807956608580085,0.006877718621033382
2012-08-06,52.8609750695248,0.0277231276856669,-0.06342565647871723,0.014810442693823051,-2342115624.723049,23.9418,23.8275,24.0687,23.9838,-0.09114878416438413,0.010226622847680117
2012-08-07,47.958157858986525,0.059913747423594926,-0.016256599884890477,0.014030583257185283,-2307083561.329649,24.1879,23.8774,24.2601,24.0374,-0.0761703473084854,0.0023372794148776195
